basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2013.05,6958,Jd45e,Kotonoshima,Sadogatake,Kagawa,1989-12-02,183,129,Jd77w,4,3
2013.05,12004,Jd45w,Yoshinofuji,Kasugayama,Kanagawa,1996-08-30,175,93,Jd78e,4,3
2013.05,271,Jd46e,Hanakaze,Tatsunami,Tokyo,1970-05-28,182.5,119,Jd16e,3,4
2013.05,11981,Jd46w,Hidano,Arashio,Toyama,1990-09-14,177,115,Jd79e,4,3
2013.05,7243,Jd47e,Tamakaizan,Kataonami,Aichi,1988-10-14,175,120.5,Jd16w,3,4
2013.05,6451,Jd47w,Daikosei,Asahiyama,Hiroshima,1988-12-31,176,97.5,Jd6e,2,5
2013.05,7154,Jd48e,Kitasatsuma,Chiganoura,Kagoshima,1986-05-08,191.5,113,Jd82e,4,3
2013.05,11752,Jd48w,Tamatoryo,Kataonami,Aichi,1993-10-26,175,116.5,Jd17e,3,4
2013.05,11844,Jd49e,Miyake,Oguruma,Hyogo,1995-01-01,180.5,97,Jd83e,4,3
2013.05,6001,Jd49w,Kaneko,Kokonoe,Tokyo,1986-01-03,174,94.5,Jd20w,3,4
2013.05,12041,Jd50e,Omori,Irumagawa,Okayama,1994-06-09,180,177,Jk6e,5,2
2013.05,10807,Jd50w,Tamaisshin,Kataonami,Ehime,1992-01-29,178,165,Jd21e,3,4
2013.05,611,Jd51e,Kotofubuki,Sadogatake,Osaka,1978-11-15,177.5,149,Jd85w,4,3
2013.05,9063,Jd51w,Okuniyama,Kasugayama,Tokyo,1992-09-18,187,153,Jd5w,1,6
2013.05,946,Jd52e,Kirizakura,Michinoku,Kagoshima,1983-05-26,176,87.5,Jd21w,3,4
2013.05,11816,Jd52w,Hakubizan,Isegahama,Fukuoka,1991-08-10,183,156,Jd86w,4,2
2013.05,12046,Jd53e,Kaiho,Tomozuna,Hyogo,1995-03-10,170,169,Jk9e,5,2
2013.05,9109,Jd53w,Motokiyama,Tamanoi,Nagano,1991-12-15,172,108.5,Jd23w,3,4
2013.05,12013,Jd54e,Nakazono,Matsugane,Kagoshima,1996-05-18,174,114,Jd12w,2,5
2013.05,12025,Jd54w,Komatsu,Kise,Aichi,1996-08-19,180,116,Jd88w,4,3
2013.05,12009,Jd55e,Sadanohana,Sakaigawa,Tokyo,1996-12-15,180,106,Jd89e,4,3
2013.05,12027,Jd55w,Mihamaumi,Tamanoi,Chiba,1996-11-29,170,87,Jd89w,4,3
2013.05,11891,Jd56e,Nakashima,Mihogaseki,Saga,1993-12-22,168,113.5,Jd28e,3,4
2013.05,6520,Jd56w,Ishihara,Matsugane,Kagoshima,1989-10-26,178.5,133.5,Jd15e,2,2
2013.05,904,Jd57e,Tosa,Michinoku,Kumamoto,1980-07-18,175.5,148,Jd29w,3,4
2013.05,12035,Jd57w,Kidai,Otake,Aichi,1991-10-24,173,133,Jd92e,4,3
2013.05,1260,Jd58e,Juban,Asahiyama,Nara,1987-03-18,178,145,Jd17w,2,5
2013.05,11810,Jd58w,Azumahikari,Tamanoi,Tokyo,1993-05-27,170.5,116,Jd94w,4,3
2013.05,848,Jd59e,Oseumi,Onomatsu,Miyazaki,1977-05-18,177,196,Jd20e,2,5
2013.05,11777,Jd59w,Gojinryu,Matsugane,Kagoshima,1988-10-09,170,121.5,Jd31e,3,4
2013.05,11823,Jd60e,Kozan,Kasugayama,Kanagawa,1992-01-19,179,85,Jd9e,1,6
2013.05,7124,Jd60w,Hamaminato,Minato,Gunma,1991-07-13,175,107,Jk3w,4,3
2013.05,12002,Jd61e,Kotokudo,Sadogatake,Iwate,1994-01-28,180,106,Jd10w,1,6
2013.05,325,Jd61w,Tanno,Dewanoumi,Miyagi,1975-08-04,173,180.5,Jd33w,3,4
2013.05,9126,Jd62e,Hirose,Arashio,Tokushima,1988-10-18,178,164,Jd34w,3,4
2013.05,12048,Jd62w,Majima,Kasugayama,Tochigi,1995-01-24,175,130,Jk7w,4,3
2013.05,12042,Jd63e,Shimada,Kitanoumi,Hyogo,1990-11-15,168,91,Jk8w,4,3
2013.05,12049,Jd63w,Kimishima,Kasugayama,Tochigi,1994-07-22,169,90,Jk11e,4,3
2013.05,11920,Jd64e,Dewadaiki,Dewanoumi,Niigata,1993-02-17,193,140.5,Jd37e,3,4
2013.05,11870,Jd64w,Sharinoumi,Hakkaku,Hokkaido,1991-04-08,169,125,Jd26w,2,5
2013.05,12033,Jd65e,Sasano,Shikoroyama,Saitama,1991-11-15,178,111,Jd39e,3,4
2013.05,11913,Jd65w,Okunidake,Kasugayama,Tokyo,1992-09-18,183.5,121.5,Jd40e,3,4
2013.05,5980,Jd66e,Tsubakifuji,Isegahama,Gifu,1989-01-11,174,129.5,Jd27e,2,5
2013.05,11847,Jd66w,Kato,Fujishima,Aichi,1994-05-31,185,124,Jd42e,3,4
2013.05,11774,Jd67e,Hakkairyu,Miyagino,Hyogo,1993-06-10,172,130,Jd43e,3,4
2013.05,11871,Jd67w,Okinoiwa,Hakkaku,Shimane,1991-05-17,174,116,Jd28w,2,5
2013.05,182,Jd68e,Kyokuhikari,Tomozuna,Ehime,1976-07-04,179,201.5,Jd43w,3,4
2013.05,607,Jd68w,Hokutoryu,Kitanoumi,Hokkaido,1971-03-16,181,123.5,Jd50e,3,4
2013.05,11837,Jd69e,Azumasho,Tamanoi,Fukushima,1991-11-19,174,154,Jd23e,1,6
2013.05,11958,Jd69w,Hibikiryu,Sakaigawa,Yamaguchi,1993-03-17,178,125.5,Jd50w,3,4
2013.05,1156,Jd70e,Kisenishiki,Kise,Yamagata,1982-10-28,181.5,146,Jd34e,2,5
2013.05,6501,Jd70w,Shobimaru,Shikoroyama,Aichi,1990-03-06,175,90,Jd51e,3,4
2013.05,12000,Jd71e,Aoki,Takanohana,Nagano,1996-06-20,174,106,Jd51w,3,4
2013.05,7113,Jd71w,Wakatoohashi,Shikihide,Fukuoka,1992-02-24,183,124,Jd57e,3,4
2013.05,727,Jd72e,Amanowaka,Tamanoi,Osaka,1979-06-28,174.5,120,Jd59w,3,4
2013.05,11874,Jd72w,Kitanomine,Hakkaku,Fukuoka,1993-04-22,184,95,Jd60e,3,4
2013.05,5670,Jd73e,Shuho,Shikihide,Aichi,1989-12-04,169,77,Jd38e,2,5
2013.05,11990,Jd73w,Fujita,Shikoroyama,Kanagawa,1996-05-11,190,130,Jd39w,2,5
2013.05,11842,Jd74e,Fujihisashi,Azumazeki,Aichi,1994-10-13,173,116.5,Jd62e,3,4
2013.05,11892,Jd74w,Kotoyoshikane,Sadogatake,Aichi,1994-09-27,171,104,Jd30e,1,6
2013.05,12007,Jd75e,Dewanojo,Dewanoumi,Tochigi,1993-12-14,190,181,Jd62w,3,4
2013.05,11766,Jd75w,Kotoyamato,Sadogatake,Gifu,1993-04-07,180,125.5,Jd66w,3,4
2013.05,11888,Jd76e,Hikarugenji,Minezaki,Osaka,1992-12-26,181,76.5,Jd46e,2,5
2013.05,11959,Jd76w,Wakayamanaka,Matsugane,Fukuoka,1996-01-08,175,125.5,Jd48e,2,5
2013.05,7163,Jd77e,Yoshimura,Dewanoumi,Aichi,1991-05-23,168,93,Jd67w,3,4
2013.05,11948,Jd77w,Kotozensho,Sadogatake,Tokyo,1995-08-05,179,81,Jd68e,3,4
2013.05,12006,Jd78e,Dewataikai,Dewanoumi,Okinawa,1996-11-12,180,87,Jd52e,2,5
2013.05,12016,Jd78w,Kotomanabe,Sadogatake,Aichi,1996-07-16,173,103,Jd53w,2,5
2013.05,11932,Jd79e,Issei,Shikoroyama,Kanagawa,1996-03-08,178,98,Jd44w,1,6
2013.05,677,Jd79w,Itako,Shikihide,Ibaraki,1978-10-02,178,140,Jd74e,3,4
2013.05,11928,Jd80e,Toseima,Tamanoi,Fukushima,1992-07-02,173,119,Jd55e,2,5
2013.05,1221,Jd80w,Hisatsukasa,Irumagawa,Okinawa,1983-11-16,176,114,Jd76w,3,4
2013.05,12001,Jd81e,Kotoomura,Sadogatake,Fukuoka,1997-02-25,177,92,Jd79w,3,4
2013.05,12017,Jd81w,Nakano,Hakkaku,Hokkaido,1993-08-16,173,104,Jd80e,3,4
2013.05,2846,Jd82e,Daiisshin,Asahiyama,Fukuoka,1987-03-14,178.5,120,Jd53e,1,3
2013.05,11910,Jd82w,Mimanishiki,Isegahama,Tokushima,1992-04-09,174,133,Jd81e,3,4
2013.05,11769,Jd83e,Daishi,Chiganoura,Hyogo,1993-08-09,175,127.5,Jd67e,2,5
2013.05,12005,Jd83w,Haruminato,Minato,Gunma,1997-01-12,175,99,Jd84e,3,4
