basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2014.01,1111,Y1e,Harumafuji,Isegahama,Mongolia,1984-04-14,185,135,Y1w,14,1
2014.01,1123,Y1w,Hakuho,Miyagino,Mongolia,1985-03-11,193,150.7,Y1e,13,2
2014.01,1235,O1e,Kisenosato,Tagonoura,Ibaraki,1986-07-03,188,177,O1e,13,2
2014.01,1219,O1w,Kakuryu,Izutsu,Mongolia,1985-08-10,186,150,O2e,9,6
2014.01,1226,O2e,Kotoshogiku,Sadogatake,Fukuoka,1984-01-30,180,177,O1w,1,2
2014.01,6468,S1e,Goeido,Sakaigawa,Osaka,1986-04-06,183,158.2,S1e,8,7
2014.01,2830,S1w,Kotooshu,Sadogatake,Bulgaria,1983-02-19,202,157,O2w,1,3
2014.01,11784,K1e,Myogiryu,Sakaigawa,Hyogo,1986-10-22,187,148,M1e,8,7
2014.01,6473,K1w,Tochiozan,Kasugano,Kochi,1987-03-09,189,154,S1w,7,8
2014.01,1227,M1e,Toyonoshima,Tokitsukaze,Kochi,1983-06-29,169,149.4,M2w,8,7
2014.01,6463,M1w,Okinoumi,Hakkaku,Shimane,1985-07-29,190,154,K1w,7,8
2014.01,11934,M2e,Chiyotairyu,Kokonoe,Tokyo,1988-11-14,182,166.8,M6e,11,4
2014.01,6491,M2w,Ikioi,Isenoumi,Osaka,1986-10-11,194,157,M6w,11,4
2014.01,11786,M3e,Aoiyama,Kasugano,Bulgaria,1986-06-19,192,192.6,M5e,10,5
2014.01,6467,M3w,Toyohibiki,Sakaigawa,Yamaguchi,1984-11-16,185,185.2,M7e,9,6
2014.01,89,M4e,Aminishiki,Isegahama,Aomori,1978-10-03,186,152,M1w,6,9
2014.01,1284,M4w,Takekaze,Oguruma,Akita,1979-06-21,170,144,M3w,7,8
2014.01,6614,M5e,Shohozan,Matsugane,Fukuoka,1984-02-09,177,134.5,K1e,4,11
2014.01,41,M5w,Kyokutenho,Tomozuna,Mongolia,1974-09-13,191,156,M2e,5,10
2014.01,5944,M6e,Tamawashi,Kataonami,Mongolia,1984-11-16,190,161,M11w,10,5
2014.01,6753,M6w,Kaisei,Tomozuna,Brazil,1986-12-18,195,187.8,M5w,7,8
2014.01,11728,M7e,Takarafuji,Isegahama,Aomori,1987-02-18,186,161.1,M8e,8,7
2014.01,6018,M7w,Homasho,Shikoroyama,Yamaguchi,1981-04-16,185,149,M4e,5,10
2014.01,813,M8e,Kitataiki,Kitanoumi,Tokyo,1982-10-05,185,149,M9w,8,7
2014.01,6767,M8w,Tochinowaka,Kasugano,Hyogo,1988-04-06,196,181,M4w,4,11
2014.01,6480,M9e,Takayasu,Tagonoura,Ibaraki,1990-02-28,187,163,M3e,3,12
2014.01,2851,M9w,Fujiazuma,Tamanoi,Tokyo,1987-04-19,182,183.6,M12w,8,7
2014.01,2842,M10e,Sadanofuji,Sakaigawa,Nagasaki,1984-12-25,189,200.5,M9e,7,8
2014.01,12055,M10w,Endo,Oitekaze,Ishikawa,1990-10-19,183,145.6,M7w,6,9
2014.01,1141,M11e,Shotenro,Fujishima,Mongolia,1982-01-31,189,157.5,M15e,9,6
2014.01,5967,M11w,Yoshikaze,Oguruma,Oita,1982-03-19,175,140.3,M13e,8,7
2014.01,6572,M12e,Gagamaru,Kise,Georgia,1987-02-23,185,202.6,M13w,8,7
2014.01,6928,M12w,Chiyootori,Kokonoe,Kagoshima,1992-10-11,179,178.5,J2e,13,2
2014.01,7239,M13e,Kyokushuho,Tomozuna,Mongolia,1988-08-09,191,149.6,M14e,8,7
2014.01,2818,M13w,Tokitenku,Tokitsukaze,Mongolia,1979-09-10,186,143,M10e,6,9
2014.01,2929,M14e,Kagamio,Kagamiyama,Mongolia,1988-02-09,182,136,J1e,10,5
2014.01,6654,M14w,Masunoyama,Chiganoura,Chiba,1990-11-01,180,174,M11e,6,5
2014.01,11726,M15e,Tokushoryu,Kise,Nara,1986-08-22,182,170.6,M14w,7,8
2014.01,11724,M15w,Takanoiwa,Takanohana,Mongolia,1990-02-26,181,145.5,J1w,8,7
2014.01,11987,M16e,Osunaarashi,Otake,Egypt,1992-02-10,189,146,M15w,7,8
2014.01,5985,M16w,Satoyama,Onoe,Kagoshima,1981-05-31,177,121,J6e,10,5
2014.01,9079,M17e,Kotoyuki,Sadogatake,Kagawa,1991-04-02,176,162.4,M10w,4,3
2014.01,6531,J1e,Asahisho,Tomozuna,Chiba,1989-07-21,174,144.6,J4w,9,6
2014.01,11927,J1w,Terunofuji,Isegahama,Mongolia,1991-11-29,192,158.5,J3e,8,7
2014.01,6770,J2e,Tenkaiho,Onoe,Kumamoto,1984-10-14,184,189,M8w,2,13
2014.01,11840,J2w,Chiyoo,Kokonoe,Kagoshima,1991-05-29,178,149.6,J8w,10,5
2014.01,11971,J3e,Jokoryu,Kise,Tokyo,1988-08-07,187,162.4,M12e,3,12
2014.01,11723,J3w,Azumaryu,Tamanoi,Mongolia,1987-05-12,192,147.2,J2w,7,8
