basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2009.01,13,M9e,Tosanoumi,Isenoumi,Kochi,1972-02-16,186,156.5,M16e,9,6
2009.01,898,M9w,Chiyohakuho,Kokonoe,Kumamoto,1983-04-21,180.4,135,M16w,9,6
2009.01,2818,M10e,Tokitenku,Tokitsukaze,Mongolia,1979-09-10,186,148.6,M9w,7,8
2009.01,10,M10w,Tochinonada,Kasugano,Ishikawa,1974-02-26,187,160,M7w,5,10
2009.01,1087,M11e,Iwakiyama,Sakaigawa,Aomori,1976-03-02,184,171,J2e,11,4
2009.01,6599,M11w,Tochinoshin,Kasugano,Georgia,1987-10-13,191,148.5,M4w,3,12
2009.01,6473,M12e,Tochiozan,Kasugano,Kochi,1987-03-09,189,147.1,M9e,6,9
2009.01,1204,M12w,Kakizoe,Musashigawa,Oita,1978-08-12,176,132.5,M8w,5,10
2009.01,5944,M13e,Tamawashi,Kataonami,Mongolia,1984-11-16,189,149,J4w,10,5
2009.01,1106,M13w,Koryu,Hanakago,Mongolia,1984-02-04,185.5,152.5,M11w,6,9
2009.01,6467,M14e,Toyohibiki,Sakaigawa,Yamaguchi,1984-11-16,185,166.9,M2e,0,0
2009.01,2847,M14w,Masatsukasa,Irumagawa,Aomori,1984-06-07,183,134,M13e,6,9
2009.01,152,M15e,Tamanoshima,Kataonami,Fukushima,1977-09-15,187,156.6,M13w,6,9
2009.01,6769,M15w,Yamamotoyama,Onoe,Saitama,1984-05-08,190,236.5,J3w,9,6
2009.01,6018,M16e,Homasho,Shikoroyama,Yamaguchi,1981-04-16,186,143.3,M15w,7,8
2009.01,1141,J1e,Shotenro,Musashigawa,Mongolia,1982-01-31,188,140.2,J9w,12,3
2009.01,6010,J1w,Kimurayama,Kasugano,Wakayama,1981-07-13,181,156.6,M15e,6,9
2009.01,1018,J2e,Shimotori,Tokitsukaze,Niigata,1978-03-18,188,150,J1e,7,8
2009.01,371,J2w,Kyokunankai,Oshima,Kagoshima,1977-12-14,180,128.8,J6e,9,6
2009.01,924,J3e,Wakakirin,Oguruma,Hyogo,1983-09-21,186.5,133,J6w,9,6
2009.01,7115,J3w,Tosayutaka,Tokitsukaze,Kochi,1985-03-10,178.5,132.5,J2w,7,8
2009.01,78,J4e,Toyozakura,Michinoku,Hiroshima,1974-03-12,182,134.7,J1w,6,9
2009.01,206,J4w,Kotokasuga,Sadogatake,Fukuoka,1977-08-25,182.5,141.4,J11e,10,5
2009.01,6620,J5e,Sakaizawa,Onoe,Saitama,1983-04-11,189,162.5,J9e,9,6
2009.01,865,J5w,Kasugao,Kasugayama,Korea,1977-07-01,184,148.5,J7e,8,7
2009.01,107,J6e,Kasuganishiki,Kasugano,Chiba,1975-08-22,187,147.3,M12w,2,3
2009.01,5984,J6w,Shirononami,Onoe,Kumamoto,1981-07-16,172,130.7,J11w,9,6
2009.01,1104,J7e,Hoshihikari,Hakkaku,Mongolia,1984-07-25,182,111,J3e,5,10
2009.01,813,J7w,Kitataiki,Kitanoumi,Tokyo,1982-10-05,184,141,M14w,2,13
2009.01,63,J8e,Otsukasa,Irumagawa,Hyogo,1971-02-18,175,147.1,J4e,5,10
2009.01,40,J8w,Kaiho,Hakkaku,Aomori,1973-04-17,177,122,J5e,5,10
2009.01,226,J9e,Wakatenro,Magaki,Hokkaido,1977-10-18,183,159.6,J5w,5,10
2009.01,900,J9w,Wakakoyu,Onomatsu,Chiba,1984-02-24,179,155,J7w,6,9
2009.01,7138,J10e,Daishoumi,Oitekaze,Tokyo,1984-04-21,177.5,144.7,J14w,9,6
2009.01,511,J10w,Yotsuguruma,Isenoumi,Iwate,1980-07-24,184,151.4,J8w,6,9
2009.01,113,J11e,Asofuji,Isegahama,Aomori,1976-01-17,178.5,122,Ms1e,6,1
2009.01,70,J11w,Kitazakura,Kitanoumi,Hiroshima,1971-12-15,189,168.7,J10e,7,8
2009.01,175,J12e,Ushiomaru,Azumazeki,Shizuoka,1978-05-11,175.5,165,J13e,8,7
2009.01,1136,J12w,Mokonami,Tatsunami,Mongolia,1984-04-05,187,144.1,J13w,8,7
2009.01,6766,J13e,Kiyoseumi,Kise,Aichi,1984-08-16,182,182.5,J14e,8,7
2009.01,795,J13w,Tamaasuka,Kataonami,Aichi,1983-01-26,184,135.7,J8e,5,10
2009.01,1011,J14e,Hakuba,Michinoku,Mongolia,1983-05-05,186,117.7,J12w,7,8
2009.01,365,J14w,Kotokuni,Sadogatake,Okayama,1978-07-10,186,153,Ms10e,7,0
2009.01,6463,Ms1e,Fukuoka,Hakkaku,Shimane,1985-07-29,190,134.5,Ms1w,5,2
2009.01,300,Ms1w,Dairaido,Takadagawa,Fukuoka,1980-04-17,177,151.6,Ms3e,4,3
2009.01,929,Ms2e,Kirinowaka,Michinoku,Kumamoto,1983-09-18,177,120.6,Ms6e,5,2
2009.01,6034,Ms2w,Sagatsukasa,Irumagawa,Shizuoka,1981-12-21,166.5,125,J12e,5,10
2009.01,96,Ms3e,Jumonji,Michinoku,Aomori,1976-06-09,183,154.8,Ms4e,4,3
2009.01,2930,Ms3w,Tokusegawa,Kiriyama,Mongolia,1983-08-06,190,138,Ms7e,5,2
2009.01,1031,Ms4e,Ryuo,Miyagino,Mongolia,1983-03-11,176,145.1,J10w,4,11
2009.01,1137,Ms4w,Sensho,Shikihide,Mongolia,1983-10-14,181.5,131,Ms42e,7,0
2009.01,1053,Ms5e,Kasugakuni,Kasugayama,Miyazaki,1981-10-30,182,155.7,Ms12w,5,2
2009.01,7121,Ms5w,Shiratsuka,Kise,Mie,1984-05-13,191.5,190.3,Ms8e,4,3
2009.01,662,Ms6e,Kotoyutaka,Sadogatake,Fukuoka,1981-06-17,183.5,141.3,Ms2w,3,4
2009.01,296,Ms6w,Yoshiazuma,Tamanoi,Kumamoto,1977-05-26,198,163,Ms9e,4,3
2009.01,1170,Ms7e,Daitensho,Takashima,Mongolia,1984-07-31,184.5,128.3,Ms14e,5,2
2009.01,6497,Ms7w,Nakanishi,Onomatsu,Tokyo,1982-08-21,188,150.6,Ms11e,4,3
2009.01,2842,Ms8e,Sadanofuji,Sakaigawa,Nagasaki,1984-12-25,188.5,157.9,Ms11w,4,3
2009.01,1127,Ms8w,Hokutokuni,Hakkaku,Yamagata,1985-06-07,177.5,140,Ms12e,4,3
2009.01,148,Ms9e,Aoba,Isegahama,Shizuoka,1978-09-14,172,117.3,Ms19w,5,2
2009.01,1215,Ms9w,Takanoyama,Naruto,Czech,1983-02-21,185,92.9,Ms13w,4,3
2009.01,335,Ms10e,Shoketsu,Hanaregoma,Shizuoka,1976-09-05,184,161.2,Ms27e,6,1
2009.01,1032,Ms10w,Hochiyama,Sakaigawa,Aomori,1982-01-18,188,137.1,Ms5e,3,4
2009.01,1190,Ms11e,Kaonishiki,Azumazeki,Akita,1978-09-14,178.5,145.2,Ms5w,3,4
2009.01,2928,Ms11w,Fujimoto,Onomatsu,Fukuoka,1986-06-09,178.5,128.4,Ms22e,5,2
2009.01,252,Ms12e,Rikiryu,Hanakago,Kumamoto,1980-03-31,189.4,160,Ms17e,4,3
2009.01,1054,Ms12w,Mochimaru,Tatsunami,Fukuoka,1984-06-16,188.5,148.7,Ms6w,3,4
2009.01,6572,Ms13e,Gagamaru,Kise,Georgia,1987-02-23,185,172.2,Ms32w,6,1
2009.01,6770,Ms13w,Minami,Onoe,Kumamoto,1984-10-14,182,172.4,Ms23e,5,2
2009.01,866,Ms14e,Surugatsukasa,Irumagawa,Shizuoka,1980-08-11,183,149.1,Ms7w,3,4
2009.01,6436,Ms14w,Nakano,Musashigawa,Ibaraki,1981-05-27,185.5,152,Ms24e,5,2
2009.01,2831,Ms15e,Hoshikaze,Oguruma,Mongolia,1983-12-15,180,121,Ms18w,4,3
2009.01,787,Ms15w,Keno,Onomatsu,Osaka,1979-04-28,190,157,Sd19e,7,0
2009.01,1243,Ms16e,Katayama,Onomatsu,Shizuoka,1979-09-06,178,141.5,Ms2e,2,5
2009.01,2835,Ms16w,Shironoryu,Sakaigawa,Mongolia,1983-09-07,179,103.4,Ms20e,4,3
2009.01,6552,Ms17e,Sotairyu,Tokitsukaze,Fukushima,1982-07-26,179,113,Ms21e,4,3
2009.01,5936,Ms17w,Kazafuzan,Nishikido,Kazakhstan,1984-04-06,184,166.5,Ms10w,3,4
2009.01,1134,Ms18e,Takekabuto,Musashigawa,Saitama,1979-02-07,181,168,Ms29w,5,2
2009.01,4980,Ms18w,Sokokurai,Arashio,China,1984-01-09,185.5,117.2,Ms4w,2,5
2009.01,2820,Ms19e,Nakanokuni,Minato,China,1983-09-17,185,150.7,Ms45w,6,1
2009.01,244,Ms19w,Ryugi,Hanaregoma,Okayama,1976-06-17,192,134.7,Ms26e,4,3
2009.01,8154,Ms20e,Ogata,Kise,Kumamoto,1984-11-05,178,131,Ms27w,4,3
2009.01,179,Ms20w,Tenichi,Kitanoumi,Niigata,1977-11-22,175.5,135,Ms36w,5,2
2009.01,6767,Ms21e,Ri,Kasugano,Hyogo,1988-04-06,194,160.5,Ms28w,4,3
2009.01,550,Ms21w,Yamasaki,Musashigawa,Ehime,1981-04-26,183,142.2,Ms14w,3,4
2009.01,1266,Ms22e,Nionoumi,Kitanoumi,Shiga,1986-12-16,173.5,136.4,Ms38e,5,2
2009.01,1152,Ms22w,Daiyubu,Shibatayama,Mongolia,1983-03-30,190,123.2,Ms15w,3,4
2009.01,1097,Ms23e,Oniarashi,Asahiyama,Mongolia,1982-06-13,185,110.5,Ms30e,4,3
2009.01,2836,Ms23w,Katsunofuji,Sakaigawa,Aomori,1984-05-04,182,131.1,Ms30w,4,3
2009.01,2851,Ms24e,Shibuya,Tamanoi,Tokyo,1987-04-19,180,177.5,Ms8w,2,5
2009.01,6614,Ms24w,Matsutani,Matsugane,Fukuoka,1984-02-09,177,127,Ms16w,3,4
2009.01,5985,Ms25e,Satoyama,Onoe,Kagoshima,1981-05-31,177,119.8,Ms9w,2,3
2009.01,1058,Ms25w,Wakanoshima,Hanaregoma,Kagoshima,1984-09-28,180,139.8,Ms56e,6,1
2009.01,874,Ms26e,Takahama,Oitekaze,Kumamoto,1976-11-23,179.7,125.2,Ms17w,3,4
2009.01,1251,Ms26w,Sasaki,Naruto,Aomori,1987-01-12,188,118.8,Ms18e,3,4
2009.01,69,Ms27e,Towanoyama,Dewanoumi,Tokyo,1977-07-10,190,182.5,Ms3w,1,6
2009.01,172,Ms27w,Kirinoumi,Michinoku,Aomori,1979-07-29,181.5,163,Ms35w,4,3
2009.01,1241,Ms28e,Kitaharima,Kitanoumi,Hyogo,1986-07-28,182,110.8,Ms43w,5,2
2009.01,56,Ms28w,Yanagawa,Mihogaseki,Kochi,1974-01-22,178.5,188.9,Ms19e,3,4
2009.01,8900,Ms29e,Fukao,Kise,Aichi,1985-07-18,180.5,192.7,Ms36e,4,3
2009.01,2879,Ms29w,Sadanoumi,Sakaigawa,Kumamoto,1987-05-11,181,115.1,Ms44w,5,2
2009.01,6476,Ms30e,Hakiai,Kitanoumi,Ehime,1982-05-11,174,127,Ms20w,3,4
2009.01,1010,Ms30w,Asanotosa,Takasago,Kochi,1981-11-10,173.5,151.6,Ms37e,4,3
2009.01,122,Ms31e,Daimanazuru,Asahiyama,Nara,1977-01-16,188,166.4,Ms13e,2,5
2009.01,9077,Ms31w,Kamei,Kise,Kagawa,1985-04-30,194,131,Ms37w,4,3
2009.01,576,Ms32e,Kaishoryu,Tomozuna,Tokyo,1979-07-03,195,137.3,Sd5e,6,1
2009.01,789,Ms32w,Takakoyama,Naruto,Nagano,1979-12-03,178,149.8,Ms21w,3,4
2009.01,7114,Ms33e,Tamadaiki,Kataonami,Ishikawa,1988-11-02,179.5,112.7,Ms46e,5,2
2009.01,1052,Ms33w,Kihonoumi,Dewanoumi,Niigata,1984-06-04,182,128,Ms38w,4,3
2009.01,5988,Ms34e,Kanbayashi,Hakkaku,Yamagata,1981-05-18,178,132.4,Ms15e,2,5
2009.01,784,Ms34w,Daishoyama,Oitekaze,Tokyo,1976-02-25,176,152.2,Ms49w,5,2
2009.01,2832,Ms35e,Arawashi,Hanakago,Mongolia,1986-08-21,185,121.5,Ms41w,4,3
2009.01,204,Ms35w,Ryuho,Michinoku,Okinawa,1977-06-18,183,145.8,Ms25e,3,4
2009.01,2858,Ms36e,Tochitsubasa,Kasugano,Aomori,1980-10-03,168,98.7,Ms25w,3,4
2009.01,1214,Ms36w,Tokitsukasa,Irumagawa,Aichi,1982-01-02,179,148.5,Ms43e,4,3
2009.01,625,Ms37e,Wakakasuga,Kasugayama,Aichi,1979-10-13,192,152.5,Ms44e,4,3
2009.01,6491,Ms37w,Ikioi,Isenoumi,Osaka,1986-10-11,193,129.5,Ms53w,5,2
2009.01,6011,Ms38e,Asahisakari,Dewanoumi,Tokushima,1981-07-15,189,135.6,Ms45e,4,3
2009.01,571,Ms38w,Matsumidori,Onomatsu,Ishikawa,1981-07-27,188.5,145,Ms29e,3,4
2009.01,6480,Ms39e,Takayasu,Naruto,Ibaraki,1990-02-28,183.5,123,Ms54e,5,2
2009.01,6440,Ms39w,Sugita,Kitanoumi,Shizuoka,1981-11-24,167,104,Ms22w,2,5
2009.01,1103,Ms40e,Hoshizakura,Hakkaku,Mongolia,1984-01-06,182,130,Ms48e,4,3
2009.01,1006,Ms40w,Sadanishiki,Dewanoumi,Osaka,1981-12-01,186,142,Ms23w,2,5
2009.01,6445,Ms41e,Mizuguchi,Kasugayama,Osaka,1981-07-21,181,119.9,Ms31w,3,4
2009.01,430,Ms41w,Tamao,Kataonami,Kochi,1981-09-14,188,128.1,Ms24w,2,5
2009.01,6042,Ms42e,Kurosawa,Onomatsu,Aichi,1988-10-15,172.5,129,Ms51e,4,3
2009.01,8904,Ms42w,Homarefuji,Isegahama,Aomori,1985-05-06,179,148,Ms33e,3,4
2009.01,6464,Ms43e,Yonemura,Hakkaku,Fukushima,1982-06-16,182,97.8,Ms58e,5,2
2009.01,1405,Ms43w,Amuru,Onomatsu,Russia,1983-08-25,192,105,Ms34w,3,4
2009.01,6469,Ms44e,Hidenofuji,Kasugayama,Tokushima,1983-03-24,181,111.3,Ms26w,2,5
2009.01,6622,Ms44w,Kitazono,Oguruma,Nagasaki,1983-04-28,183.2,151.3,Sd1w,5,2
2009.01,1115,Ms45e,Daionami,Tatsunami,Mongolia,1983-08-09,179,112.1,Ms35e,3,4
2009.01,940,Ms45w,Kotomisen,Sadogatake,Shimane,1983-07-14,181.5,140.7,Sd24e,6,1
2009.01,785,Ms46e,Furuichi,Onomatsu,Osaka,1976-02-21,173.2,96,Ms54w,4,3
2009.01,1122,Ms46w,Taiga,Shikihide,Mongolia,1980-07-21,183,129.6,Ms55w,4,3
2009.01,6483,Ms47e,Maeta,Hanaregoma,Yamagata,1982-06-24,179,197.4,Sd6e,5,2
2009.01,6538,Ms47w,Satsumahibiki,Sakaigawa,Kagoshima,1986-05-27,168,109.3,Ms39w,3,4
2009.01,6020,Ms48e,Yoshino,Otake,Yamaguchi,1988-06-08,173,141,Sd30e,6,1
2009.01,901,Ms48w,Hananosato,Takasago,Ibaraki,1983-05-08,178,114.5,Ms58w,4,3
2009.01,339,Ms49e,Hayasegawa,Kiriyama,Aichi,1976-07-16,178,146,Ms31e,2,5
2009.01,126,Ms49w,Tochinoyama,Chiganoura,Tokyo,1973-02-24,174.5,128.7,Ms41e,3,4
2009.01,880,Ms50e,Satsukiumi,Sakaigawa,Kagoshima,1980-05-24,180.5,102.1,Ms59e,4,3
2009.01,6013,Ms50w,Dewahayate,Dewanoumi,Aichi,1989-01-31,176,104.5,Sd8e,5,2
2009.01,6643,Ms51e,Takateru,Oitekaze,Nagasaki,1984-01-28,173.5,124.3,Ms32e,2,5
2009.01,6003,Ms51w,Saito,Onomatsu,Tochigi,1981-08-14,183,151.2,Ms59w,4,3
2009.01,6594,Ms52e,Ryuden,Takadagawa,Yamanashi,1990-11-10,189.5,117,Ms42w,3,4
2009.01,7239,Ms52w,Kyokushuho,Oshima,Mongolia,1988-08-09,191,119.8,Ms16e,0,6
2009.01,6646,Ms53e,Higoarashi,Kise,Kumamoto,1989-08-20,180.5,159.3,Sd35e,6,1
2009.01,94,Ms53w,Kimenryu,Takasago,Gifu,1969-09-29,190,129,Ms33w,2,5
2009.01,180,Ms54e,Wakainami,Tatsunami,Tokyo,1975-12-29,180,120.3,Sd1e,4,3
2009.01,555,Ms54w,Goki,Oguruma,Mie,1980-04-03,178,162.4,Sd10w,5,2
2009.01,6458,Ms55e,Yamatofuji,Onomatsu,Hiroshima,1984-12-19,188,133,Sd11e,5,2
2009.01,2882,Ms55w,Nankairiki,Kise,Kochi,1987-10-16,175,134.5,Sd4e,4,3
2009.01,6512,Ms56e,Hishofuji,Nakamura,Hyogo,1989-07-14,192,165.8,Ms47e,3,4
2009.01,6654,Ms56w,Masunoyama,Chiganoura,Chiba,1990-11-01,177.5,149.5,Sd5w,4,3
2009.01,2849,Ms57e,Wakaryusei,Hanaregoma,Fukuoka,1985-01-31,184.5,119.7,Sd45e,6,1
2009.01,489,Ms57w,Chokozan,Shikihide,Fukuoka,1980-10-23,175,113.1,Sd15w,5,2
2009.01,214,Ms58e,Toshinyama,Tamanoi,Kagoshima,1974-07-28,172,158.7,Sd89w,7,0
2009.01,6477,Ms58w,Mankajo,Kasugayama,Miyazaki,1990-02-10,182,212,Sd6w,4,3
2009.01,2850,Ms59e,Hikarikaze,Oguruma,Mie,1980-10-18,180,128,Ms40e,2,5
2009.01,2929,Ms59w,Kagamio,Kagamiyama,Mongolia,1988-02-09,180.5,117.5,Ms40w,2,5
2009.01,6498,Ms60e,Tenroku,Onomatsu,Osaka,1986-05-30,176,138.9,Sd20w,5,2
2009.01,6753,Ms60w,Kaisei,Tomozuna,Brazil,1986-12-18,193.5,154,Ms50e,3,4
2009.01,9079,Sd1e,Kotoenomoto,Sadogatake,Kagawa,1991-04-02,176,126,Sd51e,6,1
2009.01,1139,Sd1w,Aotsurugi,Tagonoura,Tonga,1982-12-16,182.5,126.5,Sd12e,4,3
2009.01,1062,Sd2e,Kakureizan,Izutsu,Aichi,1981-08-29,180,129.3,Sd12w,4,3
2009.01,103,Sd2w,Tochifudo,Kasugano,Saitama,1977-06-14,190,159,Ms50w,3,4
2009.01,2909,Sd3e,Sakigake,Hanaregoma,Mongolia,1986-04-05,179,139.1,Sd52e,6,1
2009.01,9064,Sd3w,Yashiki,Kasugano,Ishikawa,1989-07-07,178,140,Sd26e,5,2
2009.01,414,Sd4e,Kyokuryudake,Oshima,Tokyo,1979-06-29,181,154.5,Sd14w,4,3
2009.01,88,Sd4w,Tamarikido,Kataonami,Tokyo,1974-04-19,184,135.2,Ms34e,1,6
2009.01,688,Sd5e,Kisomitsuru,Tokitsukaze,Aichi,1980-06-03,178,124,Sd26w,5,2
2009.01,1160,Sd5w,Wakamifuji,Magaki,Aomori,1985-07-16,176,187.4,Ms51w,3,4
2009.01,779,Sd6e,Chiyonohana,Kokonoe,Miyazaki,1975-12-05,177,112,Sd17e,4,3
2009.01,470,Sd6w,Terusegawa,Kiriyama,Kumamoto,1979-07-05,175.5,126.9,Ms52e,3,4
2009.01,6577,Sd7e,Takunishiki,Chiganoura,Chiba,1983-05-19,184,185.5,Sd17w,4,3
2009.01,1270,Sd7w,Chiyonoshin,Kokonoe,Mie,1986-06-23,176,115,Sd29w,5,2
2009.01,6486,Sd8e,Kubota,Azumazeki,Kyoto,1986-10-31,179,115,Sd31e,5,2
2009.01,7125,Sd8w,Terashita,Onomatsu,Ishikawa,1984-05-05,188,134,Ms28e,0,0
2009.01,8901,Sd9e,Yamashita,Kise,Kagoshima,1985-09-25,173,160,Ms53e,3,4
2009.01,6475,Sd9w,Masutoo,Chiganoura,Hungary,1986-01-23,185,144.5,Ms47w,2,5
2009.01,128,Sd10e,Nishikikaze,Oguruma,Hokkaido,1978-02-14,178.5,150.3,Ms39e,1,6
2009.01,628,Sd10w,Hokutogo,Hakkaku,Ibaraki,1981-01-16,182,178.5,Sd22e,4,3
2009.01,670,Sd11e,Toyohikari,Tokitsukaze,Osaka,1980-09-29,177.5,121.3,Sd22w,4,3
2009.01,5962,Sd11w,Tokio,Kise,Gifu,1985-11-22,179,134.8,Ms55e,3,4
2009.01,306,Sd12e,Wakayuki,Matsugane,Ibaraki,1976-08-08,172,146.2,Ms49e,2,5
2009.01,5983,Sd12w,Tochinokuni,Kasugano,Tochigi,1988-07-07,183.5,154.3,Sd23w,4,3
2009.01,860,Sd13e,Kirinishiki,Michinoku,Ibaraki,1982-06-15,185.5,137.2,Sd25w,4,3
2009.01,6531,Sd13w,Asahisho,Oshima,Chiba,1989-07-21,173,112.1,Sd41w,5,2
2009.01,986,Sd14e,Ryukiyama,Hanakago,Tokyo,1983-09-07,174.5,143,Ms57e,3,4
2009.01,147,Sd14w,Toyonokuni,Tokitsukaze,Niigata,1979-05-23,180,137.1,Ms57w,3,4
2009.01,5993,Sd15e,Otaka,Takadagawa,Fukuoka,1988-07-04,192.5,143.4,Sd42w,5,2
2009.01,202,Sd15w,Teruazuma,Tamanoi,Tokyo,1976-10-05,184,153.3,Sd27e,4,3
2009.01,276,Sd16e,Satsumanishiki,Matsugane,Kagoshima,1976-10-29,183,135.9,Sd27w,4,3
2009.01,1142,Sd16w,Kihaku,Otake,Osaka,1985-04-11,175,141,Sd44w,5,2
2009.01,380,Sd17e,Higo,Izutsu,Kagoshima,1977-06-19,181.5,139.5,Sd29e,4,3
2009.01,1230,Sd17w,Miyamaru,Kitanoumi,Kanagawa,1983-12-06,179,139.2,Ms46w,1,6
2009.01,5986,Sd18e,Genkaiho,Otake,Fukuoka,1988-04-15,174,144,Sd75e,6,1
2009.01,6571,Sd18w,Masuhikari,Chiganoura,Chiba,1983-04-26,176,167,Sd2w,3,4
2009.01,2824,Sd19e,Ginkakuzan,Nishikido,Kyoto,1986-02-01,180,135.3,Sd34e,4,3
2009.01,1130,Sd19w,Omiryu,Hanaregoma,Yamaguchi,1978-04-04,176.5,105.4,Sd3e,3,4
2009.01,5999,Sd20e,Karatsuumi,Tamanoi,Saga,1988-08-03,182,170.7,Sd3w,3,4
2009.01,481,Sd20w,Enatsukasa,Irumagawa,Gifu,1979-07-09,179,137,Sd36e,4,3
2009.01,533,Sd21e,Wakakengo,Matsugane,Gunma,1980-09-01,175,119.1,Ms56w,2,5
2009.01,1042,Sd21w,Orora,Kitanoumi,Russia,1983-04-26,193,254,Ms48w,1,6
2009.01,6002,Sd22e,Musoketsu,Hanaregoma,Kumamoto,1986-02-14,187,152,Sd50e,5,2
2009.01,5964,Sd22w,Hitachigo,Musashigawa,Ibaraki,1985-06-17,182,139.4,Sd38e,4,3
2009.01,4981,Sd23e,Hamaeiko,Onoe,Tokyo,1985-05-07,170.5,92.8,Sd38w,4,3
2009.01,5943,Sd23w,Kaishin,Tomozuna,Brazil,1986-06-17,184.5,155,Sd39e,4,3
2009.01,82,Sd24e,Tochitenko,Kasugano,Gunma,1967-02-19,178,146.3,Sd7e,3,4
2009.01,523,Sd24w,Gorikiyama,Takadagawa,Aichi,1979-03-21,180,127.9,Sd7w,3,4
2009.01,6595,Sd25e,Takedani,Hakkaku,Shimane,1988-01-26,179.5,151,Sd83e,6,1
2009.01,6511,Sd25w,Tsubasaumi,Kitanoumi,Kanagawa,1989-11-11,179,157.6,Ms60w,2,5
2009.01,927,Sd26e,Kotootori,Sadogatake,Shimane,1983-05-27,176,115.2,Sd42e,4,3
2009.01,121,Sd26w,Koriyama,Mihogaseki,Miyazaki,1971-08-08,176,183.6,Sd55w,5,2
2009.01,168,Sd27e,Hokutoiwa,Hakkaku,Aomori,1974-06-01,176.5,162.5,Ms52w,1,6
2009.01,1029,Sd27w,Mizakura,Miyagino,Osaka,1981-12-25,168,108.3,Sd10e,3,4
2009.01,422,Sd28e,Hakunoryu,Izutsu,Hyogo,1977-04-04,186,135.5,Sd86e,6,1
2009.01,944,Sd28w,Minanosato,Takasago,Ibaraki,1983-07-12,175,131,Sd57e,5,2
2009.01,1406,Sd29e,Ryujinsakari,Nishikido,Ibaraki,1983-09-02,183.5,171.7,Sd45w,4,3
2009.01,915,Sd29w,Daishoki,Takadagawa,Chiba,1983-06-20,173.6,117.2,Sd58w,5,2
2009.01,738,Sd30e,Jiguruma,Musashigawa,Osaka,1980-04-05,181,113.7,Sd46w,4,3
2009.01,6612,Sd30w,Aozora,Tagonoura,Osaka,1983-08-26,179.5,115.5,Sd4w,2,5
2009.01,6619,Sd31e,Kotowatanabe,Sadogatake,Tokyo,1991-01-06,174,133.4,Sd13e,3,4
2009.01,1109,Sd31w,Daishoma,Oitekaze,Kochi,1979-01-12,183,135.1,Sd61w,5,2
2009.01,6756,Sd32e,Fujimori,Kise,Saitama,1988-08-31,176,118.6,Sd49e,4,3
2009.01,7109,Sd32w,Chiyoarashi,Kokonoe,Chiba,1991-07-12,172,119,Sd49w,4,3
