basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2002.01,4,Y1e,Musashimaru,Musashigawa,U.S.A.,1971-05-02,192,220,Y1e,13,2
2002.01,2,Y1w,Takanohana,Futagoyama,Tokyo,1972-08-12,185,161,Y1w,0,0
2002.01,7,O1e,Kaio,Tomozuna,Fukuoka,1972-07-24,185,172,O2e,10,5
2002.01,6,O1w,Musoyama,Musashigawa,Ibaraki,1972-02-14,183,177.5,O1e,9,6
2002.01,8,O2e,Chiyotaikai,Kokonoe,Oita,1976-04-29,182,163,O1w,0,0
2002.01,19,O2w,Tochiazuma,Tamanoi,Tokyo,1976-11-09,180.5,144,S1e,12,3
2002.01,876,S1e,Kotomitsuki,Sadogatake,Aichi,1976-04-11,180.5,148,S1w,9,6
2002.01,878,S1w,Asashoryu,Wakamatsu,Mongolia,1980-09-27,184.5,128,K1e,10,5
2002.01,842,S2e,Miyabiyama,Musashigawa,Ibaraki,1977-07-28,187.7,176,S2w,0,0
2002.01,39,K1e,Wakanosato,Naruto,Aomori,1976-07-10,184,156,M1e,10,5
2002.01,41,K1w,Kyokutenho,Oshima,Mongolia,1974-09-13,191.3,146,M5w,8,7
2002.01,35,M1e,Kyokushuzan,Oshima,Mongolia,1973-03-08,182,142,M9e,10,5
2002.01,9,M1w,Akinoshima,Futagoyama,Hiroshima,1967-03-16,175,154,M6w,8,7
2002.01,152,M2e,Tamanoshima,Kataonami,Fukushima,1977-09-15,187.5,153,M1w,7,8
2002.01,38,M2w,Toki,Takasago,Chiba,1974-07-04,189.5,172,M7w,8,7
2002.01,40,M3e,Kaiho,Hakkaku,Aomori,1973-04-17,177,124,K1w,5,10
2002.01,5,M3w,Takanonami,Futagoyama,Aomori,1971-10-27,196.5,166,M10e,9,6
2002.01,47,M4e,Chiyotenzan,Kokonoe,Osaka,1976-02-06,183.5,148.5,M8w,8,7
2002.01,31,M4w,Dejima,Musashigawa,Ishikawa,1974-03-21,181,165.5,M3w,7,8
2002.01,71,M5e,Takanowaka,Naruto,Nagasaki,1976-04-02,190,145.5,M2e,6,9
2002.01,14,M5w,Kotonowaka,Sadogatake,Yamagata,1968-05-15,190.5,172.5,M4e,7,8
2002.01,10,M6e,Tochinonada,Kasugano,Ishikawa,1974-02-26,187,161,M4w,7,8
2002.01,129,M6w,Hayateumi,Oitekaze,Aomori,1975-07-05,183.5,129,M10w,8,2
2002.01,13,M7e,Tosanoumi,Isenoumi,Kochi,1972-02-16,186,160,M2w,5,10
2002.01,63,M7w,Otsukasa,Irumagawa,Hyogo,1971-02-18,175,150.5,M11e,8,7
