basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
1995.01,2,Y1e,Takanohana,Futagoyama,Tokyo,1972-08-12,186,141,O1e,15,0
1995.01,1,Y1w,Akebono,Azumazeki,U.S.A.,1969-05-08,203,225,Y1eHD,10,5
1995.01,5,O1e,Takanonami,Futagoyama,Aomori,1971-10-27,195,161,O2e,12,3
1995.01,4,O1w,Musashimaru,Musashigawa,U.S.A.,1971-05-02,191,190,O2w,12,3
1995.01,3,O2e,Wakanohana,Futagoyama,Tokyo,1971-01-20,180,127,O1w,8,7
1995.01,7,S1e,Kaio,Tomozuna,Fukuoka,1972-07-24,184,157,K1e,8,7
1995.01,12,S1w,Kotonishiki,Sadogatake,Gunma,1968-06-08,176,139,K1w,8,7
1995.01,9,K1e,Akinoshima,Futagoyama,Hiroshima,1967-03-16,175,139,M4w,10,5
1995.01,6,K1w,Musoyama,Musashigawa,Ibaraki,1972-02-14,184,164,S1e,7,8
1995.01,14,M1e,Kotonowaka,Sadogatake,Yamagata,1968-05-15,191,163,M2e,8,7
1995.01,18,M1w,Takatoriki,Futagoyama,Hyogo,1967-09-28,180,144,S1w,6,9
1995.01,23,M2e,Tochinowaka,Kasugano,Wakayama,1962-05-22,190,155,M7w,8,7
1995.01,33,M2w,Terao,Izutsu,Kagoshima,1963-02-02,185,113,M9w,9,6
1995.01,25,M3e,Hamanoshima,Mihogaseki,Kumamoto,1970-03-21,178,126,M1w,6,9
1995.01,42,M3w,Mainoumi,Dewanoumi,Aomori,1968-02-17,171,97,M8e,8,7
1995.01,1286,M4e,Kenko,Takadagawa,Osaka,1967-06-27,190,133,M8w,8,7
1995.01,44,M4w,Kushimaumi,Dewanoumi,Wakayama,1965-08-06,187,194,M9e,8,7
1995.01,37,M5e,Kotoinazuma,Sadogatake,Gunma,1962-04-26,180,130,M1e,5,10
1995.01,52,M5w,Tomonohana,Tatsunami,Kumamoto,1964-06-23,173,113,M11w,9,6
1995.01,51,M6e,Daizen,Nishonoseki,Osaka,1964-12-14,189,148,M3e,6,9
1995.01,1301,M6w,Kirishima,Izutsu,Kagoshima,1959-04-03,186,125,M10w,8,7
1995.01,1294,M7e,Naminohana,Futagoyama,Aomori,1969-03-19,179,130,M15e,10,5
1995.01,30,M7w,Kitakachidoki,Isenoumi,Hokkaido,1966-01-01,183,145,M13e,9,6
1995.01,49,M8e,Misugisato,Futagoyama,Shiga,1962-07-01,186,154,M3w,5,10
1995.01,1287,M8w,Konishiki,Takasago,U.S.A.,1963-12-31,185,269,M5e,6,9
1995.01,1296,M9e,Kasugafuji,Ajigawa,Miyagi,1966-02-20,176,142,M12e,8,7
1995.01,1288,M9w,Kotobeppu,Sadogatake,Oita,1965-10-17,178,183,M4e,5,10
1995.01,62,M10e,Daishi,Oshiogawa,Ibaraki,1968-08-23,181,155,M6e,6,9
1995.01,34,M10w,Asanowaka,Wakamatsu,Aichi,1969-12-11,178,146,M12w,8,7
1995.01,1299,M11e,Kiraiho,Takadagawa,Kanagawa,1966-01-05,190,155,M13w,8,7
1995.01,45,M11w,Daishoho,Tatsunami,Hokkaido,1967-05-07,187,140,M7e,6,9
1995.01,1295,M12e,Kyokudozan,Oshima,Kagoshima,1964-10-14,181,106,M2w,2,13
1995.01,15,M12w,Oginishiki,Dewanoumi,Chiba,1971-07-08,186,135,M14e,8,7
1995.01,28,M13e,Mitoizumi,Takasago,Ibaraki,1962-09-02,193,186,M14w,8,7
1995.01,26,M13w,Higonoumi,Mihogaseki,Kumamoto,1969-09-23,184,140,M6w,4,11
1995.01,16,M14e,Minatofuji,Minato,Gunma,1968-07-06,186,157,M10e,6,9
1995.01,53,M14w,Tokitsunada,Tokitsukaze,Tokushima,1969-08-02,188,174,M5w,2,10
1995.01,1290,M15e,Wakashoyo,Futagoyama,Tokyo,1966-03-08,180,162,J1w,11,4
1995.01,1302,M15w,Takamisugi,Futagoyama,Kanagawa,1961-03-01,178,146,M11e,6,9
1995.01,1292,M16e,Kotogaume,Sadogatake,Toyama,1963-10-05,180,180,J2e,9,6
1995.01,36,J1e,Asanosho,Wakamatsu,Kanagawa,1969-12-23,185,139,J3w,9,6
1995.01,1305,J1w,Kyokugozan,Oshima,Chiba,1968-09-18,180,170,J2w,8,7
1995.01,21,J2e,Asahiyutaka,Oshima,Aichi,1968-09-10,188,138,J6w,9,6
1995.01,73,J2w,Kanechika,Kitanoumi,Kanagawa,1969-11-12,181,161,J5e,8,7
1995.01,48,J3e,Oginohana,Dewanoumi,Chiba,1967-11-18,186,136,M15w,6,9
1995.01,1306,J3w,Hitachiryu,Oshiogawa,Ibaraki,1969-10-19,179,132,J7e,8,7
1995.01,11,J4e,Aogiyama,Tokitsukaze,Shiga,1970-02-18,182,145,J9w,9,6
1995.01,20,J4w,Shikishima,Tatsutagawa,Chiba,1970-12-15,183,175,M16e,5,10
1995.01,87,J5e,Wakanoyama,Musashigawa,Wakayama,1972-05-12,178,156,J1e,6,9
1995.01,91,J5w,Hoshiandesu,Michinoku,Argentina,1968-06-01,191,173,J7w,8,7
1995.01,13,J6e,Tosanoumi,Isenoumi,Kochi,1972-02-16,184,131,J13e,11,4
1995.01,1307,J6w,Daishoyama,Tatsunami,Ishikawa,1966-07-07,181,176,J4w,7,8
1995.01,60,J7e,Toyonoumi,Futagoyama,Fukuoka,1965-09-22,190,221,J8e,8,7
1995.01,1310,J7w,Kirinishiki,Kagamiyama,Gunma,1962-08-31,187,161,J10w,9,6
1995.01,1289,J8e,Rikio,Naruto,Nara,1972-12-20,189,142,J11e,9,6
1995.01,174,J8w,Mutsuhokkai,Ajigawa,Hokkaido,1964-06-24,180,186,J6e,7,8
1995.01,138,J9e,Sentoryu,Tomozuna,U.S.A.,1969-07-16,176,129,J12e,9,6
1995.01,1297,J9w,Dairyu,Taiho,Osaka,1960-09-30,181,146,J4e,6,9
1995.01,134,J10e,Tsurunofuji,Izutsu,Kagoshima,1973-01-29,178,109,J13w,9,6
1995.01,1309,J10w,Tamakairiki,Kataonami,Tokyo,1966-07-16,184,141,J11w,8,7
1995.01,1303,J11e,Kotofuji,Sadogatake,Chiba,1964-10-28,191,141,J3e,5,10
1995.01,67,J11w,Tochinofuji,Kasugano,Fukuoka,1969-11-15,176,192,J5w,6,9
1995.01,66,J12e,Wakahayato,Miyagino,Kagoshima,1971-01-03,184,146,J9e,7,8
1995.01,157,J12w,Tomoefuji,Kokonoe,Akita,1971-01-27,192,147,J12w,0,0
1995.01,177,J13e,Mutetsuyama,Musashigawa,Hyogo,1971-03-27,172,127,Ms1e,4,3
1995.01,144,J13w,Ryudo,Tamanoi,Brazil,1971-05-26,184,161,Ms4w,5,2
1995.01,1395,Ms1e,Daitengo,Taiho,Saga,1967-01-07,184,122,Ms5w,4,3
1995.01,68,Ms1w,Goto,Futagoyama,Kagawa,1973-07-12,195,186,Ms23w,7,0
1995.01,75,Ms2e,Daihisho,Asahiyama,Osaka,1973-08-30,194,160,Ms13e,6,1
1995.01,54,Ms2w,Ohinode,Tatsunami,Hyogo,1970-01-19,184,141,Ms6w,4,3
1995.01,17,Ms3e,Tamakasuga,Kataonami,Ehime,1972-01-07,180,128,Ms10w,5,2
1995.01,1314,Ms3w,Owakamatsu,Taiho,Saitama,1966-11-17,188,155,Ms7e,4,3
1995.01,22,Ms4e,Gojoro,Magaki,Miyagi,1973-08-18,191,151,Ms11w,5,2
1995.01,57,Ms4w,Yamato,Magaki,U.S.A.,1969-12-17,190,179,Ms7w,4,3
1995.01,29,Ms5e,Kotoryu,Sadogatake,Chiba,1972-03-02,182,124,Ms1w,3,4
1995.01,110,Ms5w,Wakakaze,Futagoyama,Aomori,1971-06-26,182,131,Ms13w,5,2
1995.01,1311,Ms6e,Kototsubaki,Sadogatake,Okinawa,1960-12-06,187,146,J8w,3,10
1995.01,1825,Ms6w,Morimoto,Kasugano,Nagasaki,1972-06-06,180,123,Ms9e,4,3
1995.01,74,Ms7e,Kotokanyu,Sadogatake,Hokkaido,1966-02-02,182,121,Ms2w,3,4
1995.01,1298,Ms7w,Kotoarashi,Sadogatake,Osaka,1972-10-18,173,105,Ms20e,6,1
1995.01,238,Ms8e,Umenosato,Takasago,Ibaraki,1964-05-03,191,172,Ms15e,5,2
1995.01,1328,Ms8w,Yamanakayama,Magaki,Tochigi,1970-09-17,176,170,Ms3w,3,4
1995.01,35,Ms9e,Kyokushuzan,Oshima,Mongolia,1973-03-08,183,106,Ms16e,5,2
1995.01,82,Ms9w,Tochitenko,Kasugano,Gunma,1967-02-19,180,144,Ms4e,3,4
1995.01,8,Ms10e,Chiyotaikai,Kokonoe,Oita,1976-04-29,180,132,Ms14w,4,3
1995.01,160,Ms10w,Tatsuhikari,Tatsunami,Hokkaido,1969-10-25,191,182,J10e,2,13
1995.01,2399,Ms11e,Asai,Miyagino,Osaka,1970-05-08,173,114,Ms17w,4,3
1995.01,178,Ms11w,Shoeito,Izutsu,Kagoshima,1971-06-06,180,108,Ms23e,5,2
1995.01,84,Ms12e,Tomikaze,Oguruma,Aichi,1972-01-27,179,110,Ms18e,4,3
1995.01,120,Ms12w,Aranonami,Musashigawa,Tokyo,1969-05-13,184,146,Ms6e,3,4
1995.01,143,Ms13e,Daiden,Taiho,Aomori,1970-09-08,176,115,Ms31e,6,1
1995.01,1344,Ms13w,Akinomine,Mihogaseki,Hiroshima,1968-11-25,179,130,Ms18w,4,3
1995.01,191,Ms14e,Kiyonofuji,Isegahama,Shizuoka,1966-02-11,175,131,Ms8w,3,4
1995.01,63,Ms14w,Ouchi,Irumagawa,Hyogo,1971-02-18,176,140,Ms19w,4,3
1995.01,27,Ms15e,Aka,Magaki,Okinawa,1973-04-13,192,161,Ms26w,5,2
1995.01,55,Ms15w,Zenshinyama,Takadagawa,Kanagawa,1966-04-22,180,127,Ms2e,2,5
1995.01,2398,Ms16e,Murotani,Matsugane,Ishikawa,1970-08-14,179,157,Sd23w,7,0
1995.01,41,Ms16w,Kyokutenho,Oshima,Mongolia,1974-09-13,191,106,Ms21e,4,3
1995.01,77,Ms17e,Yutakafuji,Tokitsukaze,Niigata,1970-04-14,186,177,Ms28e,5,2
1995.01,70,Ms17w,Kitazakura,Kitanoumi,Hiroshima,1971-12-15,189,141,Ms24e,4,3
1995.01,272,Ms18e,Shiunryu,Izutsu,Kagoshima,1969-04-01,179,137,Ms25w,4,3
1995.01,1336,Ms18w,Takanonada,Futagoyama,Hokkaido,1970-06-30,183,110,Ms12e,3,4
1995.01,79,Ms19e,Kotofujimoto,Sadogatake,Yamaguchi,1972-10-21,187,139,Ms40w,6,1
1995.01,234,Ms19w,Kotoasaki,Sadogatake,Tokyo,1964-12-04,175,126,Ms26e,4,3
1995.01,24,Ms20e,Ganyu,Kitanoumi,Hyogo,1970-08-06,185,168,Ms12w,3,4
1995.01,1331,Ms20w,Saganobori,Oshiogawa,Saga,1961-11-27,192,117,Ms34e,5,2
1995.01,1715,Ms21e,Masakaze,Oguruma,Yamagata,1970-12-15,187,165,Ms34w,5,2
1995.01,1384,Ms21w,Takamio,Azumazeki,U.S.A.,1967-07-01,191,187,Ms5e,2,5
1995.01,1313,Ms22e,Komafudo,Hanaregoma,Toyama,1967-09-15,181,146,Ms14e,3,4
1995.01,140,Ms22w,Ohidake,Tamanoi,Fukushima,1966-10-12,188,165,Ms30w,4,3
1995.01,124,Ms23e,Sumiya,Nakamura,Saitama,1975-09-07,185,149,Ms15w,3,4
1995.01,121,Ms23w,Koriyama,Mihogaseki,Miyazaki,1971-08-08,177,175.5,Ms36e,5,2
1995.01,32,Ms24e,Akinoshu,Izutsu,Hiroshima,1969-01-17,178,113,Ms37w,5,2
1995.01,1392,Ms24w,Akinokuni,Tokitsukaze,Hiroshima,1966-10-21,178,85,Ms32e,4,3
1995.01,1285,Ms25e,Asahisato,Oshima,Osaka,1965-11-09,186,140,Ms9w,2,5
1995.01,76,Ms25w,Hoshitango,Michinoku,Argentina,1965-09-05,185,155,Ms10e,2,5
1995.01,155,Ms26e,Kitaazuma,Tamanoi,Brazil,1973-06-19,180,119,Ms35e,4,3
1995.01,1291,Ms26w,Sunahama,Takasago,U.S.A.,1971-07-22,183,192,Ms11e,2,5
1995.01,59,Ms27e,Kanesaku,Kitanoumi,Aichi,1972-08-30,184,221,Ms45w,5,2
1995.01,98,Ms27w,Shimanoryu,Matsugane,Aichi,1971-03-18,181,129,Ms38e,4,3
1995.01,1577,Ms28e,Tenraiyama,Mihogaseki,Osaka,1968-05-29,183,144,Ms46e,5,2
1995.01,1293,Ms28w,Chiyonowaka,Kokonoe,Hyogo,1972-03-08,195,154,Ms55e,6,1
1995.01,117,Ms29e,Shirata,Futagoyama,Yamagata,1970-02-20,189,166,Ms38w,4,3
1995.01,72,Ms29w,Tochinoiwa,Kasugano,Saga,1974-06-27,183,142,Ms8e,1,6
1995.01,169,Ms30e,Ryukayama,Futagoyama,Aomori,1970-10-04,177,122,Ms47e,5,2
1995.01,133,Ms30w,Genkai,Asahiyama,Fukuoka,1968-12-26,180,188,Ms39e,4,3
1995.01,1492,Ms31e,Kusunosato,Futagoyama,Hyogo,1963-10-31,189,130,Ms20w,3,4
1995.01,1316,Ms31w,Shirasaki,Irumagawa,Ishikawa,1971-01-21,178,135,Ms21w,3,4
1995.01,192,Ms32e,Takaiyama,Naruto,Fukuoka,1972-04-24,179,136,Ms41w,4,3
1995.01,1972,Ms32w,Shinkai,Izutsu,Kagoshima,1974-02-15,188,143,Ms22w,3,4
1995.01,1355,Ms33e,Goken,Takasago,Hyogo,1964-06-26,185,172,Ms42e,4,3
1995.01,131,Ms33w,Karatsunada,Oshiogawa,Saga,1973-07-03,183,167,Ms51e,5,2
1995.01,159,Ms34e,Kiyota,Dewanoumi,Fukushima,1969-06-21,180,137,Sd4w,6,1
1995.01,1341,Ms34w,Seifuriki,Oshiogawa,Aomori,1967-03-11,184,131,Ms16w,2,5
1995.01,119,Ms35e,Takamihana,Azumazeki,Saitama,1971-03-19,180,156,Ms24w,3,4
1995.01,80,Ms35w,Nakanoyama,Oshiogawa,Tokyo,1974-06-03,183,121,Ms44e,4,3
1995.01,83,Ms36e,Arashi,Kokonoe,Hiroshima,1971-03-26,185,130,Sd10e,6,1
1995.01,1586,Ms36w,Daishinki,Tokitsukaze,Osaka,1967-07-01,174,141,Ms17e,2,5
1995.01,2781,Ms37e,Asanoyori,Wakamatsu,Kumamoto,1967-04-14,173,112.7,Ms56e,5,2
1995.01,78,Ms37w,Toyozakura,Tatsutagawa,Hiroshima,1974-03-12,182,116,Ms27e,3,4
1995.01,1523,Ms38e,Tochiyutaka,Kasugano,Chiba,1968-10-29,175,120,Ms49e,4,2
1995.01,108,Ms38w,Ominato,Minato,Tokyo,1968-10-03,181,130,Ms3e,0,2
1995.01,1318,Ms39e,Shigenoumi,Musashigawa,Kagoshima,1967-06-14,182,126,Ms58w,5,2
1995.01,1775,Ms39w,Tamamusashi,Musashigawa,Aichi,1970-07-14,187,129,Ms50e,4,3
1995.01,109,Ms40e,Arauma,Isenoumi,Nara,1972-10-12,189,135,Ms50w,4,3
1995.01,46,Ms40w,Dewaarashi,Dewanoumi,Nagasaki,1970-07-28,184.5,179.6,Sd1e,5,2
1995.01,236,Ms41e,Takanosho,Futagoyama,Aichi,1971-08-05,188,172,Ms29e,3,4
1995.01,104,Ms41w,Wakaazuma,Tamanoi,Brazil,1976-04-21,174,95,Ms53e,4,3
1995.01,146,Ms42e,Takaseyama,Asahiyama,Fukuoka,1970-11-22,187,140,Sd3e,5,2
1995.01,2102,Ms42w,Tendoriki,Izutsu,Osaka,1974-10-10,199,182,Ms29w,3,4
1995.01,223,Ms43e,Musashifuji,Musashigawa,Tochigi,1972-07-06,182,151,Ms54e,4,3
1995.01,241,Ms43w,Haguroumi,Tatsunami,Osaka,1966-04-22,178,161,Ms30e,3,4
1995.01,2047,Ms44e,Ozora,Azumazeki,U.S.A.,1971-12-02,185,180,Sd6e,5,2
1995.01,1428,Ms44w,Daikaizan,Hanaregoma,Aichi,1967-04-12,184,142,Ms22e,2,5
1995.01,1834,Ms45e,Wakaryusei,Oshiogawa,Osaka,1972-05-30,180,160,Sd28w,6,1
1995.01,99,Ms45w,Ishide,Hanaregoma,Saitama,1976-07-13,176,113,Ms56w,4,3
1995.01,1658,Ms46e,Fusanoryu,Wakamatsu,Aichi,1968-11-01,177,115,Sd77e,7,0
1995.01,2529,Ms46w,Inoue,Tokitsukaze,Kumamoto,1975-05-03,182,135,Ms57w,4,3
1995.01,1776,Ms47e,Fusakaze,Wakamatsu,Osaka,1968-05-22,184,114.5,Ms59e,4,3
1995.01,94,Ms47w,Kimenryu,Takasago,Gifu,1969-09-29,190,133,Ms33w,3,4
1995.01,153,Ms48e,Takinooto,Isenoumi,Hyogo,1969-03-19,183,148,Ms28w,2,5
1995.01,145,Ms48w,Mineyama,Miyagino,Kagoshima,1973-08-18,181,120,Ms19e,1,6
1995.01,208,Ms49e,Arawaka,Miyagino,Kanagawa,1973-09-18,174,176,Sd2w,4,3
1995.01,1591,Ms49w,Yamanoumi,Kitanoumi,Saitama,1971-01-30,181,142,Ms39w,3,4
1995.01,274,Ms50e,Wakanoshima,Magaki,Kagoshima,1968-04-02,180,171,Ms40e,3,4
1995.01,197,Ms50w,Maenowaka,Takadagawa,Okayama,1973-05-06,188,102,Sd15e,5,2
1995.01,1503,Ms51e,Kusunokaze,Tokitsukaze,Fukuoka,1967-09-02,183,124,Sd5w,4,3
1995.01,102,Ms51w,Kyokubenten,Oshima,Osaka,1975-05-21,182,148,Sd16w,5,2
1995.01,151,Ms52e,Fukunoryu,Futagoyama,Tokyo,1972-07-02,182,143,Ms32w,2,5
1995.01,1398,Ms52w,Nanfu,Takasago,U.S.A.,1970-01-22,178,125,Sd17w,5,2
1995.01,1443,Ms53e,Nijinoumi,Isenoumi,Tochigi,1967-03-31,174,127,Ms41e,3,4
1995.01,132,Ms53w,Kotonomine,Sadogatake,Fukuoka,1972-10-28,176,107,Sd7w,4,3
1995.01,227,Ms54e,Takanohikari,Futagoyama,Ibaraki,1971-04-02,173,139,Ms42w,3,4
1995.01,196,Ms54w,Sotogahama,Isenoumi,Iwate,1968-07-08,182,119.7,Ms43w,3,4
1995.01,2528,Ms55e,Narimatsu,Mihogaseki,Kumamoto,1971-07-24,182,112,Sd37e,6,1
1995.01,2784,Ms55w,Tsuruga,Hakkaku,Aomori,1971-09-08,194,206,Ms33e,2,5
1995.01,186,Ms56e,Higashinogai,Musashigawa,Kagoshima,1970-04-18,185,120,Sd39w,6,1
1995.01,298,Ms56w,Takarafuji,Nakamura,Aichi,1972-10-03,178,141,Sd21e,5,2
1995.01,1831,Ms57e,Hoshikakuo,Michinoku,Kagoshima,1972-12-06,179,96,Ms35w,2,5
1995.01,1673,Ms57w,Tokuoyama,Musashigawa,Aichi,1970-03-11,181,163,Sd11e,4,3
1995.01,1763,Ms58e,Amagifuji,Nakamura,Fukuoka,1972-01-23,180,128,Sd41w,6,1
1995.01,1394,Ms58w,Wakadozan,Futagoyama,Hokkaido,1965-02-14,180,135,Ms25e,1,6
