basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2008.07,407,Sd23e,Futasegawa,Kiriyama,Aichi,1980-02-16,181,136,Ms58w,2,5
2008.07,863,Sd23w,Tatsuyutaka,Tatsunami,Aichi,1983-02-01,184,137.5,Sd34w,4,3
2008.07,324,Sd24e,Kyokushoten,Oshima,Tokyo,1979-11-26,184.5,177,Sd9w,3,4
2008.07,6477,Sd24w,Mankajo,Kasugayama,Miyazaki,1990-02-10,182,212,Sd48w,5,2
2008.07,6512,Sd25e,Hishofuji,Nakamura,Hyogo,1989-07-14,192,165.8,Sd37e,4,3
2008.07,6646,Sd25w,Higoarashi,Kise,Kumamoto,1989-08-20,180.5,159.3,Sd50w,5,2
2008.07,2882,Sd26e,Nankairiki,Kise,Kochi,1987-10-16,175,134.5,Sd51e,5,2
2008.07,940,Sd26w,Kotomisen,Sadogatake,Shimane,1983-07-14,181.5,140.7,Ms60e,2,5
2008.07,1242,Sd27e,Wakarikido,Matsugane,Aichi,1986-12-23,187,165.4,Sd12w,3,4
2008.07,2909,Sd27w,Sakigake,Hanaregoma,Mongolia,1986-04-05,179,139.1,Sd42w,4,3
2008.07,5983,Sd28e,Tochinokuni,Kasugano,Tochigi,1988-07-07,183.5,154.3,Sd43e,4,3
2008.07,625,Sd28w,Wakakasuga,Kasugayama,Aichi,1979-10-13,192,152.5,Sd1w,2,5
2008.07,276,Sd29e,Satsumanishiki,Matsugane,Kagoshima,1976-10-29,183,135.9,Ms53e,1,6
2008.07,6492,Sd29w,Araumi,Isenoumi,Saga,1987-01-06,181,108,Sd13e,3,4
2008.07,8900,Sd30e,Fukao,Kise,Aichi,1985-07-18,180.5,192.7,Jd24e,7,0
2008.07,1131,Sd30w,Bungonishiki,Dewanoumi,Oita,1985-06-25,182,148.4,Sd43w,4,3
2008.07,7126,Sd31e,Wakaryoma,Onomatsu,Tokyo,1991-07-29,178,118,Sd14e,3,4
2008.07,1270,Sd31w,Chiyonoshin,Kokonoe,Mie,1986-06-23,176,115,Sd46w,4,3
2008.07,453,Sd32e,Terukaze,Oguruma,Miyagi,1979-10-24,181,128,Sd16e,3,4
2008.07,480,Sd32w,Futamusashi,Musashigawa,Osaka,1979-06-23,178,137.5,Sd47e,4,3
2008.07,779,Sd33e,Chiyonohana,Kokonoe,Miyazaki,1975-12-05,177,112,Sd16w,3,4
2008.07,380,Sd33w,Kenju,Izutsu,Kagoshima,1977-06-19,181.5,139.5,Ms55e,0,7
2008.07,6465,Sd34e,Asahio,Oshima,Ibaraki,1986-05-22,172.5,118.5,Sd60w,5,2
2008.07,6437,Sd34w,Sonoda,Musashigawa,Oita,1989-01-21,179,105,Sd61e,5,2
2008.07,7114,Sd35e,Tamadaiki,Kataonami,Ishikawa,1988-11-02,179.5,112.7,Sd8w,2,5
2008.07,734,Sd35w,Takashoma,Takanohana,Hokkaido,1981-05-10,178,108.3,Sd20w,3,4
2008.07,6514,Sd36e,Byakko,Nakamura,Hyogo,1989-07-11,187.5,105.1,Sd52e,4,3
2008.07,6594,Sd36w,Ryuden,Takadagawa,Yamanashi,1990-11-10,189.5,117,Sd21w,3,4
2008.07,1179,Sd37e,Matsunoumi,Onomatsu,Hyogo,1986-01-26,174.6,113.7,Sd98e,6,1
2008.07,194,Sd37w,Kokei,Araiso,Gifu,1976-06-17,178.5,126.5,Sd22e,3,4
2008.07,1026,Sd38e,Kamakura,Isenoumi,Ibaraki,1984-10-05,179,168.5,Sd53w,4,3
2008.07,927,Sd38w,Kotootori,Sadogatake,Shimane,1983-05-27,176,115.2,Sd11e,2,5
2008.07,6595,Sd39e,Takedani,Hakkaku,Shimane,1988-01-26,179.5,151,Sd66w,5,2
2008.07,384,Sd39w,Kachimori,Isenoumi,Iwate,1977-06-27,177,117.5,Sd12e,2,5
2008.07,555,Sd40e,Goki,Oguruma,Mie,1980-04-03,178,162.4,Sd55e,4,3
2008.07,481,Sd40w,Enatsukasa,Irumagawa,Gifu,1979-07-09,179,137,Sd3w,1,6
2008.07,6570,Sd41e,Akai,Arashio,Fukushima,1988-03-02,181,136.5,Sd67w,5,2
2008.07,6515,Sd41w,Tokizakura,Nakamura,Miyazaki,1989-07-10,176.5,161.8,Sd26e,3,4
2008.07,6619,Sd42e,Kotowatanabe,Sadogatake,Tokyo,1991-01-06,174,133.4,Sd56e,4,3
2008.07,4981,Sd42w,Hamaeiko,Onoe,Tokyo,1985-05-07,170.5,92.8,Sd57w,4,3
