basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
1989.01,1354,Y1e,Chiyonofuji,Kokonoe,Hokkaido,1955-06-01,183,123,Y1e,14,1
1989.01,1350,Y1w,Onokuni,Hanaregoma,Hokkaido,1962-10-09,189,201,Y1w,11,4
1989.01,1339,Y2eHD,Hokutoumi,Kokonoe,Hokkaido,1963-06-22,181,144,Y2eHD,0,0
1989.01,1342,O1e,Asahifuji,Oshima,Aomori,1960-07-06,188,143,O1e,12,3
1989.01,1363,O1w,Hokutenyu,Mihogaseki,Hokkaido,1960-08-08,183,142,O2eHD,10,5
1989.01,1287,O2eHD,Konishiki,Takasago,U.S.A.,1963-12-31,187,252,O2wHD,10,5
1989.01,1379,O2wHD,Asashio,Takasago,Kochi,1955-12-09,183,169,O1w,4,11
1989.01,1332,S1e,Sakahoko,Izutsu,Kagoshima,1961-06-18,181,129,S1e,9,6
1989.01,1353,S1w,Daijuyama,Futagoyama,Niigata,1959-04-08,183,152,M2e,9,6
1989.01,1301,K1e,Kirishima,Izutsu,Kagoshima,1959-04-03,187,116,M6w,10,5
1989.01,49,K1w,Misugisato,Futagoyama,Shiga,1962-07-01,185,135,M7e,9,6
1989.01,9,M1e,Akinoshima,Fujishima,Hiroshima,1967-03-16,175,132,K1w,7,8
1989.01,33,M1w,Terao,Izutsu,Kagoshima,1963-02-02,185,116,M6e,8,7
1989.01,1330,M2e,Ryogoku,Dewanoumi,Nagasaki,1962-07-30,185,171,M1e,7,8
1989.01,1352,M2w,Tagaryu,Kagamiyama,Ibaraki,1958-02-15,178,137,M7w,8,7
1989.01,1292,M3e,Kotogaume,Sadogatake,Toyama,1963-10-05,179,172,S1w,5,10
1989.01,1302,M3w,Takamisugi,Futagoyama,Kanagawa,1961-03-01,179,149,M8e,8,7
1989.01,1367,M4e,Fujinoshin,Kokonoe,Chiba,1960-11-06,180,146,M10w,9,6
1989.01,1333,M4w,Sasshunada,Izutsu,Kagoshima,1957-06-07,183,146,M9w,8,7
1989.01,1317,M5e,Hananokuni,Hanaregoma,Osaka,1959-10-15,185,144,M2w,6,9
1989.01,1338,M5w,Ozutsu,Taiho,Mie,1956-04-18,183,136,M10e,8,7
1989.01,1335,M6e,Takanofuji,Kokonoe,Tokyo,1963-10-09,192,141,M12w,9,6
1989.01,1376,M6w,Hananoumi,Hanaregoma,Akita,1960-12-06,181,140,M5e,7,8
1989.01,1348,M7e,Jingaku,Izutsu,Kagoshima,1959-12-24,189,143,M3e,5,10
1989.01,1334,M7w,Wakasegawa,Isegahama,Yamagata,1962-07-28,189,150,M3w,5,10
1989.01,1315,M8e,Enazakura,Oshiogawa,Gifu,1960-07-29,180,134,M12e,8,7
1989.01,28,M8w,Mitoizumi,Takasago,Ibaraki,1962-09-02,194,168,K1e,0,2
1989.01,1378,M9e,Hoo,Nishonoseki,Aichi,1956-12-07,180,140,M13e,8,7
1989.01,37,M9w,Kotoinazuma,Sadogatake,Gunma,1962-04-26,180,128,M5w,5,10
1989.01,1303,M10e,Kotofuji,Sadogatake,Chiba,1964-10-28,190,139,M4e,4,11
1989.01,1347,M10w,Itai,Onaruto,Oita,1956-03-21,177,135,M4w,3,12
1989.01,23,M11e,Tochinowaka,Kasugano,Wakayama,1962-05-22,190,141,M1w,0,0
1989.01,1310,M11w,Kirinishiki,Kagamiyama,Gunma,1962-08-31,187,156,M11e,7,8
1989.01,1295,M12e,Kyokudozan,Oshima,Kagoshima,1964-10-14,181.2,95,J2e,10,5
1989.01,1345,M12w,Tamaryu,Kataonami,Nagasaki,1954-07-22,191,125,J1w,9,6
1989.01,30,M13e,Kitakachidoki,Isenoumi,Hokkaido,1966-01-01,182,133,J4e,10,5
1989.01,1359,M13w,Koboyama,Kumagatani,Miyagi,1957-08-15,179,143,M8w,5,10
1989.01,60,M14e,Takanohama,Fujishima,Fukuoka,1965-09-22,188,181,M13w,7,8
1989.01,1296,J1e,Kasugafuji,Kasugayama,Kanagawa,1966-02-20,176,133,J7e,10,5
1989.01,1366,J1w,Takanomine,Izutsu,Fukuoka,1959-01-23,184,102,J8w,10,5
1989.01,1361,J2e,Daitetsu,Nishonoseki,Fukui,1956-10-29,193,130,M11w,5,10
1989.01,12,J2w,Kotonishiki,Sadogatake,Gunma,1968-06-08,176.4,122,J5w,8,7
1989.01,1364,J3e,Masurao,Oshiogawa,Fukuoka,1961-06-27,188,126,J13w,11,4
1989.01,1321,J3w,Dewanokuni,Dewanoumi,Saitama,1964-01-15,179,133,J11e,10,5
1989.01,1372,J4e,Maenoshin,Takadagawa,Fukuoka,1961-04-17,185,136,J10e,9,6
1989.01,1375,J4w,Masudayama,Kasugano,Ishikawa,1951-04-10,187,147,J8e,8,7
1989.01,1331,J5e,Saganobori,Oshiogawa,Saga,1961-11-27,190,117,M14e,5,10
1989.01,1337,J5w,Tochitsukasa,Kasugano,Aichi,1958-04-25,180,150,J5e,7,8
1989.01,1305,J6e,Kyokugozan,Oshima,Chiba,1968-09-18,180.3,143,J12e,9,6
1989.01,1365,J6w,Hananofuji,Hanaregoma,Kumamoto,1958-11-21,186,107,J1e,5,10
1989.01,1319,J7e,Tachihikari,Tomozuna,Chiba,1963-09-12,193.2,136.5,J10w,8,7
1989.01,1356,J7w,Kinoarashi,Oshiogawa,Hokkaido,1961-07-09,183,162,J3w,6,9
1989.01,1397,J8e,Ishinriki,Onaruto,Tokyo,1961-01-24,175,84,J2w,5,10
1989.01,1381,J8w,Dewanoshima,Dewanoumi,Tokyo,1962-11-03,189,147,J12w,8,7
1989.01,1358,J9e,Hoshiiwato,Michinoku,Kagoshima,1955-07-25,181,138,J13e,8,7
1989.01,1374,J9w,Kurama,Tokitsukaze,Shiga,1952-12-16,188,137,J4w,5,10
1989.01,1380,J10e,Hidanohana,Futagoyama,Gifu,1953-12-13,182,133,J9e,7,8
1989.01,1299,J10w,Kiraiho,Takadagawa,Kanagawa,1966-01-05,188,148,J9w,7,8
1989.01,1297,J11e,Dairyu,Taiho,Osaka,1960-09-30,180,129,J6w,6,9
1989.01,1362,J11w,Onohana,Taiho,Yamanashi,1958-06-23,189,145,J3e,4,11
1989.01,1369,J12e,Toryu,Mihogaseki,Hyogo,1958-12-19,180,147,J7w,6,9
1989.01,1377,J12w,Iwatefuji,Asahiyama,Iwate,1963-08-09,185,133,J6e,5,10
1989.01,1370,J13e,Morinosato,Tatsutagawa,Hokkaido,1963-07-26,178,141.5,Ms2e,5,2
1989.01,1285,J13w,Asahisato,Oshima,Osaka,1965-11-09,186,124.5,Ms3e,5,2
1989.01,44,Ms1e,Kushima,Dewanoumi,Wakayama,1965-08-06,187.2,179,Ms2w,4,3
1989.01,1290,Ms1w,Shidenryu,Futagoyama,Tokyo,1966-03-08,180.2,149,Ms4e,5,2
1989.01,48,Ms2e,Oginohana,Dewanoumi,Chiba,1967-11-18,188,120,Ms3w,4,3
1989.01,1417,Ms2w,Ichinowatari,Tokitsukaze,Aomori,1959-04-02,184.7,138,Ms6e,5,2
1989.01,1327,Ms3e,Yoshinobori,Kumagatani,Fukuoka,1968-08-19,174.8,121,Ms10w,6,1
1989.01,1314,Ms3w,Owakamatsu,Taiho,Saitama,1966-11-17,187,138.5,Ms5w,4,3
1989.01,1288,Ms4e,Kotobeppu,Sadogatake,Oita,1965-10-17,176.7,138.5,Ms20w,7,0
1989.01,1382,Ms4w,Takamishu,Azumazeki,U.S.A.,1969-06-14,183,197,Ms8w,5,2
1989.01,1313,Ms5e,Komafudo,Hanaregoma,Toyama,1967-09-15,181,134.5,J11w,4,11
1989.01,55,Ms5w,Zenshinyama,Takadagawa,Kanagawa,1966-04-22,180.7,121.5,Ms9w,4,3
1989.01,51,Ms6e,Daizen,Nishonoseki,Osaka,1964-12-14,189,134,Ms1w,3,4
1989.01,1383,Ms6w,Sekinohana,Isegahama,Ibaraki,1959-05-02,186,112,Ms13w,5,2
1989.01,1371,Ms7e,Ryujuyama,Takasago,Fukushima,1961-06-12,181,139.5,Ms14w,5,2
1989.01,1360,Ms7w,Oishida,Taiho,Kanagawa,1961-10-02,182.4,141,Ms10e,4,3
1989.01,18,Ms8e,Kamakari,Fujishima,Fukuoka,1967-09-28,180,128.5,Ms11e,4,3
1989.01,74,Ms8w,Kotononada,Sadogatake,Hokkaido,1966-02-02,182.4,100,Ms19e,5,2
1989.01,1418,Ms9e,Koganefuji,Hanaregoma,Tokyo,1961-10-07,186.5,122,Ms1e,2,5
1989.01,174,Ms9w,Mutsunoumi,Ajigawa,Hokkaido,1964-06-24,179.8,145,Ms16w,4,3
1989.01,4140,Ms10e,Chikubayama,Miyagino,Fukuoka,1957-08-21,175.5,113,Ms22e,5,2
1989.01,1420,Ms10w,Nohira,Izutsu,Kagoshima,1964-05-25,181.6,97,Ms17w,4,3
1989.01,1355,Ms11e,Goken,Takasago,Hyogo,1964-06-26,184.1,156,Ms6w,3,4
1989.01,1387,Ms11w,Suginohana,Futagoyama,Hokkaido,1965-06-23,178.5,122,Ms18w,4,3
1989.01,1394,Ms12e,Wakadozan,Futagoyama,Hokkaido,1965-02-14,180.8,133.5,Ms26e,6,1
1989.01,1326,Ms12w,Nishinoryu,Dewanoumi,Kagoshima,1963-01-29,180,104,Ms23w,5,2
1989.01,1368,Ms13e,Miyata,Dewanoumi,Osaka,1967-06-23,184.4,159.5,Ms7e,3,4
1989.01,1423,Ms13w,Wakanoumi,Hanaregoma,Akita,1959-06-04,178,112,Ms7w,3,4
1989.01,1386,Ms14e,Fuchita,Kitanoumi,Hyogo,1964-08-09,190.6,127.5,Ms28w,6,1
1989.01,1424,Ms14w,Daiko,Kasugano,Aomori,1966-01-02,176.5,141.5,Ms21w,4,3
1989.01,1425,Ms15e,Tobimaru,Miyagino,Ibaraki,1961-02-18,175.7,95,Ms31e,5,2
1989.01,4138,Ms15w,Tochimatoi,Kasugano,Kanagawa,1959-01-30,179,173,Ms23e,4,3
1989.01,1373,Ms16e,Fukunosato,Tatsutagawa,Iwate,1961-06-04,180.3,98.5,Ms34e,5,2
1989.01,4333,Ms16w,Tachinofuji,Tatsunami,Shizuoka,1960-07-26,177,131,Ms35w,5,2
1989.01,1323,Ms17e,Kumao,Takasago,Saitama,1965-10-02,176,109.5,Ms5e,2,5
1989.01,82,Ms17w,Tochitenko,Kasugano,Gunma,1967-02-19,178.4,134,Ms11w,3,4
1989.01,1428,Ms18e,Daikaizan,Hanaregoma,Aichi,1967-04-12,184.5,141,Ms25w,4,3
1989.01,1385,Ms18w,Tochiakagi,Kasugano,Gunma,1954-10-31,182,124.5,Ms13e,3,4
1989.01,1429,Ms19e,Ishinotani,Dewanoumi,Hyogo,1965-11-19,183,114,Ms8e,2,5
1989.01,1430,Ms19w,Minenofuji,Kokonoe,Kanagawa,1960-04-07,191,103.5,Ms27e,4,3
1989.01,1309,Ms20e,Tamakairiki,Kataonami,Tokyo,1966-07-16,183,129,Ms42w,6,1
1989.01,1431,Ms20w,Kotodaiei,Sadogatake,Tottori,1963-02-16,177.5,108.5,Ms28e,4,3
