basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2004.01,878,Y1e,Asashoryu,Takasago,Mongolia,1980-09-27,183.5,140.2,Y1e,12,3
2004.01,19,O1e,Tochiazuma,Tamanoi,Tokyo,1976-11-09,181,147.5,O1w,13,2
2004.01,8,O1w,Chiyotaikai,Kokonoe,Oita,1976-04-29,181,155,O1e,10,5
2004.01,7,O2e,Kaio,Tomozuna,Fukuoka,1972-07-24,184.5,172,O2e,10,5
2004.01,6,O2w,Musoyama,Musashigawa,Ibaraki,1972-02-14,184,171.5,O2w,9,6
2004.01,13,S1e,Tosanoumi,Isenoumi,Kochi,1972-02-16,185.5,160.7,M2w,10,5
2004.01,152,S1w,Tamanoshima,Kataonami,Fukushima,1977-09-15,188,155,M3w,10,5
2004.01,10,K1e,Tochinonada,Kasugano,Ishikawa,1974-02-26,188,161.4,M1e,8,7
2004.01,39,K1w,Wakanosato,Naruto,Aomori,1976-07-10,185.5,153.3,S1e,7,8
2004.01,38,M1e,Toki,Takasago,Chiba,1974-07-04,189.5,170.4,M2e,9,6
2004.01,135,M1w,Hokutoriki,Hakkaku,Tochigi,1977-10-31,183,148.6,M7e,10,5
2004.01,1087,M2e,Iwakiyama,Sakaigawa,Aomori,1976-03-02,185,173.5,K1w,6,9
2004.01,35,M2w,Kyokushuzan,Oshima,Mongolia,1973-03-08,181,144.4,M5w,8,7
2004.01,875,M3e,Takamisakari,Azumazeki,Aomori,1976-05-12,188.5,134.6,K1e,5,10
2004.01,41,M3w,Kyokutenho,Oshima,Mongolia,1974-09-13,190.5,144.5,S1w,4,11
2004.01,50,M4e,Tokitsuumi,Tokitsukaze,Nagasaki,1973-11-08,184.5,134.3,M6w,8,7
2004.01,876,M4w,Kotomitsuki,Sadogatake,Aichi,1976-04-11,182,146.7,M1w,6,9
2004.01,1204,M5e,Kakizoe,Musashigawa,Oita,1978-08-12,176,130.5,M8w,8,7
2004.01,107,M5w,Kasuganishiki,Kasugano,Chiba,1975-08-22,187.5,146.3,M9e,8,7
2004.01,31,M6e,Dejima,Musashigawa,Ishikawa,1974-03-21,182,159.5,M14w,11,4
2004.01,1284,M6w,Takekaze,Oguruma,Akita,1979-06-21,170.5,140.3,M11w,9,6
2004.01,1018,M7e,Shimotori,Tokitsukaze,Niigata,1978-03-18,188,152,M9w,8,7
2004.01,842,M7w,Miyabiyama,Musashigawa,Ibaraki,1977-07-28,187.5,178,M4e,6,9
2004.01,89,M8e,Aminishiki,Ajigawa,Aomori,1978-10-03,185,121,M3e,5,10
2004.01,96,M8w,Jumonji,Michinoku,Aomori,1976-06-09,185.5,150,M10e,8,7
2004.01,29,M9e,Kotoryu,Sadogatake,Hyogo,1972-03-02,182,141.5,M7w,7,8
2004.01,43,M9w,Kinkaiyama,Dewanoumi,Nagasaki,1976-01-07,184,156,M6e,6,9
2004.01,5,M10e,Takanonami,Futagoyama,Aomori,1971-10-27,196.5,165,M5e,5,10
2004.01,1187,M10w,Kokkai,Oitekaze,Georgia,1981-03-10,188,161.1,J2w,14,1
2004.01,64,M11e,Yotsukasa,Irumagawa,Mie,1973-09-25,178,149.6,M15w,9,6
2004.01,72,M11w,Tochisakae,Kasugano,Saga,1974-06-27,185,155.9,M10w,7,8
2004.01,1009,M12e,Asasekiryu,Takasago,Mongolia,1981-08-07,183,134.7,M4w,3,12
2004.01,287,M12w,Wakatoba,Oshiogawa,Tokyo,1977-06-15,176,133,M11e,7,8
2004.01,14,M13e,Kotonowaka,Sadogatake,Yamagata,1968-05-15,191,177.6,M12e,7,3
2004.01,71,M13w,Takanowaka,Naruto,Nagasaki,1976-04-02,191,152,M12w,7,8
2004.01,175,M14e,Ushiomaru,Azumazeki,Shizuoka,1978-05-11,176.5,169.6,J4e,11,4
2004.01,105,M14w,Buyuzan,Musashigawa,Aichi,1974-07-29,181,158.2,M8e,4,11
2004.01,70,M15e,Kitazakura,Kitanoumi,Hiroshima,1971-12-15,189.5,168.5,J5e,10,5
2004.01,40,M15w,Kaiho,Hakkaku,Aomori,1973-04-17,177.5,123.7,J1e,8,7
2004.01,34,M16e,Asanowaka,Takasago,Aichi,1969-12-11,176.5,139.5,J3e,9,6
2004.01,17,M16w,Tamakasuga,Kataonami,Ehime,1972-01-07,183.5,152.5,M13e,6,9
2004.01,129,M17e,Hayateumi,Oitekaze,Aomori,1975-07-05,185,118.8,J4w,9,6
2004.01,78,J1e,Toyozakura,Michinoku,Hiroshima,1974-03-12,182,135.4,M14e,6,9
2004.01,145,J1w,Kobo,Miyagino,Kagoshima,1973-08-18,183,133.8,J3w,8,7
2004.01,63,J2e,Otsukasa,Irumagawa,Hyogo,1971-02-18,175,143.7,M13w,5,10
2004.01,865,J2w,Kasugao,Kasugayama,Korea,1977-07-01,183.5,143.5,J7w,9,6
2004.01,92,J3e,Harunoyama,Matsugane,Aichi,1976-08-02,188,173.5,J5w,8,7
2004.01,47,J3w,Chiyotenzan,Kokonoe,Osaka,1976-02-06,184,138.5,J6e,8,7
2004.01,58,J4e,Oikari,Isenoumi,Kyoto,1972-06-16,176,132.5,J11w,11,4
2004.01,2834,J4w,Futeno,Dewanoumi,Kumamoto,1980-08-28,181,156.5,J7e,8,7
2004.01,225,J5e,Takanotsuru,Naruto,Kagoshima,1976-06-18,188,168.4,J9w,8,7
2004.01,69,J5w,Towanoyama,Dewanoumi,Tokyo,1977-07-10,192,198.5,J13e,9,6
2004.01,97,J6e,Tochinohana,Kasugano,Iwate,1973-02-28,185,146.9,J11e,8,7
2004.01,87,J6w,Wakanoyama,Musashigawa,Wakayama,1972-05-12,178,160,J2e,4,11
2004.01,22,J7e,Gojoro,Magaki,Miyagi,1973-08-18,191,156.4,J1w,3,6
2004.01,88,J7w,Tamarikido,Kataonami,Tokyo,1974-04-19,184.5,138.3,M15e,2,6
2004.01,130,J8e,Kaido,Tomozuna,Tokyo,1975-10-24,177,146.5,J6w,5,10
2004.01,226,J8w,Wakatenro,Magaki,Hokkaido,1977-10-18,183,160,Ms3e,5,2
2004.01,56,J9e,Masutsuyoshi,Mihogaseki,Kochi,1974-01-22,178.5,166,J9e,6,9
2004.01,1421,J9w,Roho,Taiho,Russia,1980-03-09,193,131.5,Ms5e,5,2
2004.01,68,J10e,Gokenzan,Futagoyama,Kagawa,1973-07-12,194,175,Ms3w,4,3
2004.01,122,J10w,Daimanazuru,Asahiyama,Nara,1977-01-16,189.5,164,Ms16w,7,0
2004.01,116,J11e,Nakao,Matsugane,Wakayama,1973-02-13,173,169,J12e,7,8
2004.01,864,J11w,Bushuyama,Musashigawa,Aomori,1976-05-21,191.5,155.3,J12w,7,8
2004.01,1123,J12e,Hakuho,Miyagino,Mongolia,1985-03-11,187,101.5,Ms9e,6,1
2004.01,103,J12w,Tochifudo,Kasugano,Saitama,1977-06-14,190.5,160.5,Ms6e,5,2
2004.01,874,J13e,Hamanishiki,Oitekaze,Kumamoto,1976-11-23,181.5,129.5,Ms6w,4,3
2004.01,15,J13w,Oginishiki,Dewanoumi,Chiba,1971-07-08,186,135.5,J13w,0,0
2004.01,222,J14e,Sumanofuji,Nakamura,Hyogo,1977-12-21,176,150,Ms7w,4,3
2004.01,149,J14w,Juzan,Oshiogawa,Ibaraki,1975-04-08,180.5,165,J8e,4,11
2004.01,216,Ms1e,Raiko,Hakkaku,Osaka,1978-05-05,188,152,Ms8w,4,3
2004.01,163,Ms1w,Senshuyama,Takasago,Osaka,1975-09-01,178.5,136.7,J10e,4,11
2004.01,101,Ms2e,Dewanofuji,Dewanoumi,Nagasaki,1976-12-04,184,127,J10w,4,11
2004.01,1111,Ms2w,Ama,Ajigawa,Mongolia,1984-04-14,181.5,93.1,Ms1e,3,4
2004.01,2818,Ms3e,Tokitenku,Tokitsukaze,Mongolia,1979-09-10,185,116.7,Ms1w,3,4
