basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2015.01,1123,Y1e,Hakuho,Miyagino,Mongolia,1985-03-11,193,150.7,Y1e,14,1
2015.01,1219,Y1w,Kakuryu,Izutsu,Mongolia,1985-08-10,186,150,Y1w,12,3
2015.01,1111,Y2e,Harumafuji,Isegahama,Mongolia,1984-04-14,185,135,Y2e,11,4
2015.01,1235,O1e,Kisenosato,Tagonoura,Ibaraki,1986-07-03,188,177,O1w,11,4
2015.01,1226,O1w,Kotoshogiku,Sadogatake,Fukuoka,1984-01-30,180,177,O1e,6,9
2015.01,6468,O2w,Goeido,Sakaigawa,Osaka,1986-04-06,183,158.2,O2w,5,10
2015.01,11786,S1e,Aoiyama,Kasugano,Bulgaria,1986-06-19,192,192.6,S1e,8,7
2015.01,12107,S1w,Ichinojo,Minato,Mongolia,1993-04-07,190,183,S1w,8,7
2015.01,6480,K1e,Takayasu,Tagonoura,Ibaraki,1990-02-28,187,163,M3e,10,5
2015.01,6473,K1w,Tochiozan,Kasugano,Kochi,1987-03-09,189,154,M1e,8,7
2015.01,11728,M1e,Takarafuji,Isegahama,Aomori,1987-02-18,186,161.1,M2e,8,7
2015.01,6599,M1w,Tochinoshin,Kasugano,Georgia,1987-10-13,192,162,M8e,11,4
2015.01,11927,M2e,Terunofuji,Isegahama,Mongolia,1991-11-29,192,158.5,M3w,8,7
2015.01,6491,M2w,Ikioi,Isenoumi,Osaka,1986-10-11,194,157,K1w,6,9
2015.01,12055,M3e,Endo,Oitekaze,Ishikawa,1990-10-19,183,145.6,M8w,10,5
2015.01,89,M3w,Aminishiki,Isegahama,Aomori,1978-10-03,186,152,M1w,6,9
2015.01,1227,M4e,Toyonoshima,Tokitsukaze,Kochi,1983-06-29,169,149.4,M6e,8,7
2015.01,11971,M4w,Jokoryu,Kise,Tokyo,1988-08-07,187,162.4,M6w,8,7
2015.01,6753,M5e,Kaisei,Tomozuna,Brazil,1986-12-18,195,187.8,M4e,7,8
2015.01,11934,M5w,Chiyotairyu,Kokonoe,Tokyo,1988-11-14,182,166.8,M9e,9,6
